subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20190611c_3T2,1,1,1,40.030115842819214,Sem-sent,32,A man is making an extra hole in his belt.,1,4,"[[0.35, -1.1448374982994882, -0.9691992068132171], [0.7, -0.2669323852782299, 1.4760579601389894], [1.0499999999999998, -1.1448374982994882, -0.9691992068132171], [1.4, -0.2669323852782299, 1.4760579601389894]]",1,0,1.983572006225586,0
FED_20190611c_3T2,1,1,1,42.0303008556366,Sem-sent,12,A woman is putting paper into the copier.,0,4,"[[0.35, -1.2970943547669185, 0.7533566451766331], [0.7, -0.0038788154493248177, -1.499994984921853], [1.0499999999999998, 1.3009731702162428, 0.74663833974522], [1.4, -1.2970943547669185, 0.7533566451766331]]",0,,,
FED_20190611c_3T2,1,1,1,44.030624866485596,Sem-sent,54,A woman is filling out her tax forms.,1,3,"[[0.4666666666666666, -0.4286435071751122, 1.9535262331887482], [0.9333333333333332, 1.9061250984883356, -0.6055469502134684], [1.4, -0.4286435071751122, 1.9535262331887482]]",1,1,0.5333480834960938,1
FED_20190611c_3T2,1,1,1,46.03067684173584,Sem-sent,48,A woman is making an apple martini.,1,3,"[[0.4666666666666666, -1.9533844547883805, 0.4292891470688507], [0.9333333333333332, 0.6049169204636125, -1.9063251347387777], [1.4, 1.348467534324768, 1.4770359876699284]]",1,0,1.9837939739227295,0
FED_20190611c_3T2,1,1,1,50.03138494491577,Perc-photo,107,A man is dusting a bookshelf.,0,4,"[[0.35, -1.402413194602449, 0.5322003679113283], [0.7, 1.1621056358158595, 0.9484252691725463], [1.0499999999999998, -1.402413194602449, 0.5322003679113283], [1.4, 0.24030755878658933, -1.4806256370838748]]",0,,,
FED_20190611c_3T2,1,1,1,52.03161692619324,Perc-photo,72,A woman is putting a candle into a piece of cake.,0,3,"[[0.4666666666666666, 0.797037910619676, 1.8343201926149701], [0.9333333333333332, -1.987086840789167, -0.22690501793157367], [1.4, 1.1900489301694905, -1.6074151746833956]]",1,,,
FED_20190611c_3T2,1,1,1,54.031911849975586,Perc-photo,104,A man is putting a marshmallow into hot cocoa.,1,3,"[[0.4666666666666666, 0.6596795685666844, 1.8880738509962138], [0.9333333333333332, -1.9649597034671786, -0.3727376607617985], [1.4, 0.6596795685666844, 1.8880738509962138]]",1,1,1.4668400287628174,1
FED_20190611c_3T2,1,1,1,56.03203296661377,Perc-photo,64,A woman is putting a fork in a utensil rack.,0,3,"[[0.4666666666666666, 1.9395178510078102, -0.4881295992070613], [0.9333333333333332, -0.5470262922514736, 1.923736529669696], [1.4, -1.392491558756337, -1.4356069304626344]]",1,,,
FED_20190611c_3T2,1,1,1,58.04903197288513,Perc-photo,60,A woman is putting a CD into a disc drive.,0,4,"[[0.35, 1.4897483128376963, -0.17507131231940107], [0.7, -0.8964903603613295, -1.2026242280027515], [1.0499999999999998, 1.4897483128376963, -0.17507131231940107], [1.4, -0.8964903603613295, -1.2026242280027515]]",0,1,0.1667778491973877,0
FED_20190611c_3T2,1,1,1,60.032681941986084,Perc-photo,73,A woman is filling a balloon with helium.,0,4,"[[0.35, -1.4105967519805251, 0.5101145001879411], [0.7, 1.1470704919918209, 0.9665553716169817], [1.0499999999999998, 0.2635262599887034, -1.4766698718049225], [1.4, -1.4105967519805251, 0.5101145001879411]]",0,0,1.9669110774993896,1
FED_20190611c_3T2,1,1,1,62.032946825027466,Perc-photo,74,A man is pouring some coffee.,0,4,"[[0.35, -1.4924120612531404, 0.15068589657347647], [0.7, 0.615708216201907, -1.3678097062462549], [1.0499999999999998, -1.4924120612531404, 0.15068589657347647], [1.4, 0.8767038450512346, 1.2171238096727797]]",0,0,1.9502451419830322,1
FED_20190611c_3T2,1,1,1,66.03330683708191,Perc-sent,67,A man is putting fire logs into the fireplace.,0,4,"[[0.35, -1.1468741179827497, 0.9667883726552], [0.7, -0.26382623181144477, -1.4766163074435328], [1.0499999999999998, 1.4107003497941946, 0.5098279347883332], [1.4, -0.26382623181144477, -1.4766163074435328]]",0,,,
FED_20190611c_3T2,1,1,1,68.01706004142761,Perc-sent,73,A woman is feeding the ducks some crumbs.,1,4,"[[0.35, -0.44049726201071765, -1.4338626720021208], [0.7, 1.4620101304974293, 0.3354495168022902], [1.0499999999999998, -0.44049726201071765, -1.4338626720021208], [1.4, -1.0215128684867125, 1.098413155199831]]",0,0,0.033334970474243164,1
FED_20190611c_3T2,1,1,1,70.01723599433899,Perc-sent,86,A woman is putting butter in a butter dish.,0,3,"[[0.4666666666666666, 0.28205274837327504, -1.9800116785350237], [0.9333333333333332, 1.5737140392145612, 1.234270684565987], [1.4, -1.8557667875878345, 0.7457409939690381]]",1,0,0.20009899139404297,0
FED_20190611c_3T2,1,1,1,72.01753497123718,Perc-sent,107,A man is attaching a lapel pin to the jacket.,0,3,"[[0.4666666666666666, 1.200567399795692, 1.5995742929129022], [0.9333333333333332, 0.7849882730052566, -1.8395090136349495], [1.4, -1.98555567280095, 0.23993472072204688]]",1,1,1.7836189270019531,1
FED_20190611c_3T2,1,1,1,74.01783990859985,Perc-sent,84,A man is making a clay pot.,1,4,"[[0.35, 1.2004315391736189, -0.899424326865388], [0.7, 0.1787085462603347, 1.4893163718611024], [1.0499999999999998, 1.2004315391736189, -0.899424326865388], [1.4, 0.1787085462603347, 1.4893163718611024]]",0,0,1.8668880462646484,1
FED_20190611c_3T2,1,1,1,76.01810193061829,Perc-sent,77,A man is planting a flower in a flower pot.,0,4,"[[0.35, 1.2991186146748799, -0.7498605370368685], [0.7, -1.2989575817068095, -0.75013945431926], [1.0499999999999998, 1.2991186146748799, -0.7498605370368685], [1.4, -0.00016103296807010056, 1.4999999913561277]]",0,0,1.7002100944519043,1
FED_20190611c_3T2,1,1,1,78.01835298538208,Perc-sent,112,A man is smoking a pipe.,1,3,"[[0.4666666666666666, -0.15896706092133658, -1.9936723586241627], [0.9333333333333332, -1.6470873789306968, 1.1345056924349068], [1.4, -0.15896706092133658, -1.9936723586241627]]",1,,,
FED_20190611c_3T2,1,1,1,98.02086687088013,Perc-sent,60,A woman is cutting a cucumber for the salad.,1,3,"[[0.4666666666666666, 0.09467900194802176, -1.997757714686675], [0.9333333333333332, -1.7774484324990159, 0.9168844364513947], [1.4, 1.682769430550995, 1.0808732782352797]]",1,,,
FED_20190611c_3T2,1,1,1,100.02119183540344,Perc-sent,98,A woman is adding sour cream to the soup.,1,4,"[[0.35, -1.1313601259415438, 0.9848980990079805], [0.7, 1.418626836850684, 0.48733756039014964], [1.0499999999999998, -0.2872667109091397, -1.4722356593981294], [1.4, 1.418626836850684, 0.48733756039014964]]",0,1,0.1000051498413086,0
FED_20190611c_3T2,1,1,1,102.0214478969574,Perc-sent,85,A woman is putting a bandaid on a cut.,0,3,"[[0.4666666666666666, -0.3604639586945734, 1.9672482645772589], [0.9333333333333332, -1.523454993327471, -1.2957950776668337], [1.4, 1.883918952022044, -0.671453186910423]]",1,1,1.900238037109375,1
FED_20190611c_3T2,1,1,1,104.02171587944031,Perc-sent,70,A woman is putting stilettos in a shoebox.,0,4,"[[0.35, 1.4017469568730916, -0.533952684136925], [0.7, -0.2384568895550796, 1.48092481639809], [1.0499999999999998, 1.4017469568730916, -0.533952684136925], [1.4, -1.1632900673180107, -0.9469721322611654]]",0,0,1.7168631553649902,1
FED_20190611c_3T2,1,1,1,106.02196002006531,Perc-sent,97,A woman is spreading lotion on her hands.,1,4,"[[0.35, 1.249765322287128, -0.829509878909559], [0.7, 0.09349396668226867, 1.4970834573242786], [1.0499999999999998, -1.3432592889693957, -0.6675735784147193], [1.4, 1.249765322287128, -0.829509878909559]]",0,,,
FED_20190611c_3T2,1,1,1,108.02222084999084,Perc-sent,108,A woman is decorating a notebook with some stickers.,0,3,"[[0.4666666666666666, -1.6434864022781615, 1.1397159494921465], [0.9333333333333332, -0.16527976421942, -1.9931589498932525], [1.4, 1.8087661664975816, 0.8534430004011062]]",1,,,
FED_20190611c_3T2,1,1,1,110.02247881889343,Perc-sent,92,A woman is having some cognac at the bar.,1,3,"[[0.4666666666666666, 1.9725112137950387, -0.3304534936308329], [0.9333333333333332, -0.7000744866439003, 1.8734715672115976], [1.4, -1.2724367271511388, -1.543018073580766]]",1,0,0.600074052810669,0
FED_20190611c_3T2,1,1,1,114.0229959487915,Perc-photo,101,A man is putting coffee grounds into a coffee filter.,0,4,"[[0.35, 1.486128339626581, 0.2035253255954685], [0.7, -0.5668060675341158, -1.3887875581983413], [1.0499999999999998, 1.486128339626581, 0.2035253255954685], [1.4, -0.5668060675341158, -1.3887875581983413]]",0,,,
FED_20190611c_3T2,1,1,1,116.02326202392578,Perc-photo,65,A woman is hanging up a phone.,0,3,"[[0.4666666666666666, 0.07553697552763583, 1.9985730322728108], [0.9333333333333332, 1.6930465295029327, -1.0647034558683817], [1.4, -1.7685835050305687, -0.9338695764044294]]",1,0,0.41674184799194336,0
FED_20190611c_3T2,1,1,1,118.02351403236389,Perc-photo,67,A man is removing lint from his shirt.,0,3,"[[0.4666666666666666, 0.040795449174634846, -1.9995838895446822], [0.9333333333333332, 1.711292720756474, 1.0351218401163722], [1.4, 0.040795449174634846, -1.9995838895446822]]",1,0,0.2500460147857666,0
FED_20190611c_3T2,1,1,1,120.02377581596375,Perc-photo,86,A woman is throwing a Frisbee.,0,4,"[[0.35, -1.3304039181325082, -0.6928386642052176], [0.7, 0.06518607514045839, 1.4985829224997136], [1.0499999999999998, 1.26521784299205, -0.8057442582944941], [1.4, 0.06518607514045839, 1.4985829224997136]]",0,0,1.8835771083831787,1
FED_20190611c_3T2,1,1,1,122.02403688430786,Perc-photo,77,A man is buttering a bread roll.,1,3,"[[0.4666666666666666, -1.8536050621976614, -0.751098045128067], [0.9333333333333332, 0.2763325432850931, 1.9808180950106429], [1.4, -1.8536050621976614, -0.751098045128067]]",1,1,1.8835830688476562,1
FED_20190611c_3T2,1,1,1,124.02424693107605,Perc-photo,97,A woman is painting a picture.,1,3,"[[0.4666666666666666, 1.1416037551820009, -1.6421756502135678], [0.9333333333333332, 0.8513639529701774, 1.8097456781501078], [1.4, -1.9929677081521786, -0.16757002793654022]]",1,1,1.9502959251403809,1
FED_20190611c_3T2,1,1,1,126.04121994972229,Perc-photo,85,A woman is putting on a hat.,0,4,"[[0.35, -1.0602980690636272, -1.0610221509186055], [0.7, 1.449021171205333, -0.38773398793338365], [1.0499999999999998, -1.0602980690636272, -1.0610221509186055], [1.4, -0.38872310214170624, 1.4487561388519907]]",0,0,1.9335849285125732,1
FED_20190611c_3T2,1,1,1,130.02506399154663,Sem-sent,25,A man is roller-skating on the street.,0,4,"[[0.35, 0.5289253961231036, 1.4036516395943894], [0.7, 0.9511352798908683, -1.15988864954655], [1.0499999999999998, -1.4800606760139723, -0.24376299004784052], [1.4, 0.9511352798908683, -1.15988864954655]]",0,,,
FED_20190611c_3T2,1,1,1,132.02535390853882,Sem-sent,42,A woman is getting her ears pierced.,1,3,"[[0.4666666666666666, 1.1983156273980373, -1.6012618952356443], [0.9333333333333332, 0.7875756656870653, 1.8384027226964106], [1.4, 1.1983156273980373, -1.6012618952356443]]",1,0,1.7335190773010254,0
FED_20190611c_3T2,1,1,1,134.02558493614197,Sem-sent,9,A man is watering his flowers with a hose.,1,3,"[[0.4666666666666666, 0.8195079942176949, 1.8243921309338325], [0.9333333333333332, 1.1702159347442764, -1.6219108070638715], [1.4, -1.9897239289619724, -0.2024813238699611]]",1,,,
FED_20190611c_3T2,1,1,1,136.0258388519287,Sem-sent,45,A woman is putting butter on the veggies.,1,4,"[[0.35, 1.4988122997882214, -0.05967989614219235], [0.7, -0.8010904560484656, -1.2681695790500815], [1.0499999999999998, -0.6977218437397543, 1.3278494751922743], [1.4, 1.4988122997882214, -0.05967989614219235]]",1,0,0.266707181930542,0
FED_20190611c_3T2,1,1,1,138.02612590789795,Sem-sent,28,A man is putting the chess pieces on the chess board.,0,3,"[[0.4666666666666666, -1.99449398572871, 0.14830286879222454], [0.9333333333333332, 1.125681044692531, 1.6531310249402291], [1.4, 0.868812941036179, -1.8014338937324526]]",0,,,
FED_20190611c_3T2,1,1,1,140.02635288238525,Sem-sent,41,A woman is plugging a hard drive into the computer.,0,3,"[[0.4666666666666666, 0.5441554237464332, 1.92455056436752], [0.9333333333333332, 1.3946319677367331, -1.4335277027552582], [1.4, -1.9387873914831675, -0.4910228616122628]]",0,1,0.3000509738922119,0
FED_20190611c_3T2,1,1,1,142.0266149044037,Sem-sent,40,A woman is gluing a picture in her scrapbook.,1,4,"[[0.35, -1.4715802145489818, -0.2906056987534365], [0.7, 0.4841181896694878, 1.4197286988826907], [1.0499999999999998, -1.4715802145489818, -0.2906056987534365], [1.4, 0.4841181896694878, 1.4197286988826907]]",1,1,0.7000651359558105,1
FED_20190611c_3T2,1,1,1,146.02713584899902,Sem-photo,23,A woman is raking leaves.,0,4,"[[0.35, 0.4789904671493212, -1.4214668945775961], [0.7, -1.4705216749174352, 0.29591553456691105], [1.0499999999999998, 0.4789904671493212, -1.4214668945775961], [1.4, -1.4705216749174352, 0.29591553456691105]]",0,,,
FED_20190611c_3T2,1,1,1,148.02722597122192,Sem-photo,55,A man is putting a cheese slice on a cracker.,0,3,"[[0.4666666666666666, -0.4319153228000865, -1.9528054572666722], [0.9333333333333332, 1.9071367960418688, 0.6023530868047039], [1.4, -0.4319153228000865, -1.9528054572666722]]",0,0,1.450350046157837,1
FED_20190611c_3T2,1,1,1,150.02763986587524,Sem-photo,2,A man is washing his hands.,0,3,"[[0.4666666666666666, 1.9567856265465542, 0.41350938531163933], [0.9333333333333332, -0.6202831808901099, -1.9013807550053847], [1.4, -1.3365024456564445, 1.4878713696937456]]",0,0,1.8335809707641602,1
FED_20190611c_3T2,1,1,1,152.02790784835815,Sem-photo,8,A man is sharpening a pencil.,1,4,"[[0.35, 0.8339347349093779, -1.2468170908002607], [0.7, 0.6628079070509469, 1.3456172109298925], [1.0499999999999998, 0.8339347349093779, -1.2468170908002607], [1.4, -1.4967426419603238, -0.09880012012963273]]",1,1,1.7835631370544434,1
FED_20190611c_3T2,1,1,1,154.0281708240509,Sem-photo,48,A man is throwing away banana peels.,0,3,"[[0.4666666666666666, 1.0749313665246272, -1.6865712428656838], [0.9333333333333332, -1.99807922487629, -0.08763224930220764], [1.4, 1.0749313665246272, -1.6865712428656838]]",0,,,
FED_20190611c_3T2,1,1,1,156.0284559726715,Sem-photo,34,A woman is putting a crouton in a salad.,0,4,"[[0.35, -0.5917283623463522, -1.378353200451504], [0.7, 1.4895530681517632, 0.17672480629404838], [1.0499999999999998, -0.8978247058054112, 1.2016283941574561], [1.4, 1.4895530681517632, 0.17672480629404838]]",0,0,1.5001890659332275,1
FED_20190611c_3T2,1,1,1,158.02867603302002,Sem-photo,42,A woman is plugging headphones into a Discman.,0,4,"[[0.35, -0.4629818931345891, 1.4267612857901324], [0.7, -1.0041205720631106, -1.114334723841832], [1.0499999999999998, -0.4629818931345891, 1.4267612857901324], [1.4, 1.4671024651976987, -0.3124265619483002]]",0,,,
FED_20190611c_3T2,1,1,1,178.03126192092896,Perc-sent,65,A man is playing the drums.,0,3,"[[0.4666666666666666, 0.12440594781994092, 1.9961270400821243], [0.9333333333333332, 1.666493751982187, -1.1058022312350129], [1.4, -1.7908996998021287, -0.8903248088471115]]",1,1,1.700206995010376,1
FED_20190611c_3T2,1,1,1,180.03152203559875,Perc-sent,79,A woman is putting bell peppers in an omelet.,1,4,"[[0.35, 0.9017638449023828, -1.198675088598604], [0.7, -1.4889650000611452, -0.18161285360049242], [1.0499999999999998, 0.5872011551587633, 1.3802879421990957], [1.4, 0.9017638449023828, -1.198675088598604]]",0,0,1.6501657962799072,1
FED_20190611c_3T2,1,1,1,182.0317838191986,Perc-sent,61,A man is serving appetizers using a silver platter.,0,3,"[[0.4666666666666666, 1.9727069416878067, 0.3292830427105842], [0.9333333333333332, -1.2715209508667047, 1.5437728043682564], [1.4, 1.9727069416878067, 0.3292830427105842]]",1,1,1.950118064880371,1
FED_20190611c_3T2,1,1,1,184.03205585479736,Perc-sent,75,A woman is recording a show on TV.,0,3,"[[0.4666666666666666, -1.8455430993422293, 0.7706949256808939], [0.9333333333333332, 0.25533016546370146, -1.9836346706498853], [1.4, -1.8455430993422293, 0.7706949256808939]]",1,1,1.7835431098937988,1
FED_20190611c_3T2,1,1,1,186.03216004371643,Perc-sent,74,A woman is making a necklace using some beads.,0,4,"[[0.35, -0.8128756503071468, -1.2606479195785527], [0.7, 1.498190948736602, -0.07364700349450821], [1.0499999999999998, -0.8128756503071468, -1.2606479195785527], [1.4, 1.498190948736602, -0.07364700349450821]]",0,0,1.7170178890228271,1
FED_20190611c_3T2,1,1,1,188.03256797790527,Perc-sent,104,A man is putting shampoo on his hair.,0,4,"[[0.35, 1.2399563939261178, -0.8441019732009506], [0.7, 0.11103555521353517, 1.495884723325438], [1.0499999999999998, 1.2399563939261178, -0.8441019732009506], [1.4, -1.3509919491396534, -0.6517827501244876]]",0,,,
FED_20190611c_3T2,1,1,1,190.03282594680786,Perc-sent,88,A man is kicking a soccer ball.,0,3,"[[0.4666666666666666, -1.6195980499921752, 1.173414741880101], [0.9333333333333332, 1.8260060006394143, 0.8159056842729135], [1.4, -0.20640795064723716, -1.9893204261530135]]",1,0,0.03333091735839844,0
FED_20190611c_3T2,1,1,1,194.0666699409485,Sem-sent,39,A woman is connecting a printer to the laptop.,0,4,"[[0.35, 1.2135331510483707, 0.8816673359644285], [0.7, 0.15677973510796006, -1.4917842051246817], [1.0499999999999998, -1.3703128861563294, 0.6101168691602542], [1.4, 1.2135331510483707, 0.8816673359644285]]",0,,,
FED_20190611c_3T2,1,1,1,196.01692581176758,Sem-sent,29,A woman is dissolving some Alka-Seltzer in a glass.,1,3,"[[0.4666666666666666, -1.0031084178945742, -1.730252438792977], [0.9333333333333332, -0.9968883580074108, 1.7338435920432063], [1.4, 1.9999967759019845, -0.0035911532502308128]]",1,0,0.26670408248901367,0
FED_20190611c_3T2,1,1,1,198.01718091964722,Sem-sent,55,A man is putting a cactus on the window sill.,0,4,"[[0.35, -1.2371245625914407, -0.8482469078239758], [0.7, -0.11604108956144067, 1.4955047527618874], [1.0499999999999998, -1.2371245625914407, -0.8482469078239758], [1.4, -0.11604108956144067, 1.4955047527618874]]",0,,,
FED_20190611c_3T2,1,1,1,200.01744890213013,Sem-sent,7,A man is eating a piece of salami.,1,4,"[[0.35, 0.4943163056584468, 1.4162102209630407], [0.7, -1.4736321812823903, -0.2800146322764311], [1.0499999999999998, 0.9793158756239428, -1.136195588686609], [1.4, -1.4736321812823903, -0.2800146322764311]]",1,0,0.3167281150817871,0
FED_20190611c_3T2,1,1,1,202.0176990032196,Sem-sent,34,A man is burning an incense stick.,1,4,"[[0.35, -1.4371047719224626, -0.4298021341474322], [0.7, 1.0907719527336743, -1.0296681733109783], [1.0499999999999998, -1.4371047719224626, -0.4298021341474322], [1.4, 1.0907719527336743, -1.0296681733109783]]",1,0,0.1333479881286621,0
FED_20190611c_3T2,1,1,1,204.01796197891235,Sem-sent,16,A man is putting nutella on his toast.,1,3,"[[0.4666666666666666, -1.463126350374249, -1.3635473159522298], [0.9333333333333332, -0.44930343968959335, 1.9488782463466259], [1.4, 1.9124297900638418, -0.5853309303943965]]",1,,,
FED_20190611c_3T2,1,1,1,206.01813888549805,Sem-sent,1,A man is putting a cooking pot on a burner.,0,3,"[[0.4666666666666666, -1.3394185234535778, 1.4852467872476405], [0.9333333333333332, 1.9559707103724668, 0.4173470739864214], [1.4, -0.6165521869188902, -1.9025938612340612]]",0,0,0.016752004623413086,1
FED_20190611c_3T2,1,1,1,210.01873588562012,Perc-photo,81,A woman is stapling some papers.,1,3,"[[0.4666666666666666, -1.9726594967277247, -0.3295671554780912], [0.9333333333333332, 0.7009162194668583, 1.8731568149218814], [1.4, 1.271743277260867, -1.543589659443788]]",1,,,
FED_20190611c_3T2,1,1,1,212.01899099349976,Perc-photo,75,A woman is brushing her hair.,0,4,"[[0.35, -1.462132393888567, -0.3349162025666842], [0.7, 1.0211121365060467, -1.0987856955203124], [1.0499999999999998, 0.4410202573825197, 1.4337018980869964], [1.4, 1.0211121365060467, -1.0987856955203124]]",0,1,0.466717004776001,0
FED_20190611c_3T2,1,1,1,214.0192539691925,Perc-photo,88,A man is kissing a woman.,0,3,"[[0.4666666666666666, 1.9780146686188362, 0.2957329381869999], [0.9333333333333332, -0.7328950971036617, -1.8608774211756707], [1.4, -1.2451195715151748, 1.565144482988669]]",1,1,1.8167760372161865,1
FED_20190611c_3T2,1,1,1,216.0195050239563,Perc-photo,92,A woman is hanging a sweater on a chair.,0,4,"[[0.35, 1.2288083030776782, 0.8602500533492323], [0.7, 0.13059424826851412, -1.4943042335211332], [1.0499999999999998, -1.359402551346193, 0.6340541801719012], [1.4, 1.2288083030776782, 0.8602500533492323]]",0,0,1.7002089023590088,1
FED_20190611c_3T2,1,1,1,218.01979684829712,Perc-photo,112,A woman is opening a wine bottle.,1,3,"[[0.4666666666666666, -0.18816848437436154, 1.9911284794026365], [0.9333333333333332, 1.8184520875485441, -0.8326055520415068], [1.4, -0.18816848437436154, 1.9911284794026365]]",1,,,
FED_20190611c_3T2,1,1,1,220.02002692222595,Perc-photo,90,A woman is taking some notes.,1,4,"[[0.35, -0.9078733603176542, 1.1940544215510158], [0.7, -0.5801447824054864, -1.3832686042297393], [1.0499999999999998, 1.48801814272314, 0.1892141826787232], [1.4, -0.5801447824054864, -1.3832686042297393]]",0,,,
FED_20190611c_3T2,1,1,1,222.0202968120575,Perc-photo,84,A man is lighting up a cigarette.,1,4,"[[0.35, -1.3972325371174847, 0.5456567027172272], [0.7, 1.1711688348571148, 0.9372105207793113], [1.0499999999999998, 0.22606370226036926, -1.4828672234965392], [1.4, 1.1711688348571148, 0.9372105207793113]]",0,0,0.2333512306213379,1
FED_20190611c_3T2,1,1,1,226.02096581459045,Sem-photo,1,A man is putting a bow on a wrapped gift.,0,3,"[[0.4666666666666666, 0.8972903920393182, -1.7874199149483387], [0.9333333333333332, -1.9965962495951413, 0.11663368339642083], [1.4, 0.8972903920393182, -1.7874199149483387]]",0,1,1.6500329971313477,0
FED_20190611c_3T2,1,1,1,228.03773999214172,Sem-photo,25,A woman is putting on a glove.,0,4,"[[0.35, 0.2889453314993478, -1.4719071286615646], [0.7, 1.130236299682652, 0.9861875617141329], [1.0499999999999998, 0.2889453314993478, -1.4719071286615646], [1.4, 1.130236299682652, 0.9861875617141329]]",0,0,1.1334538459777832,1
FED_20190611c_3T2,1,1,1,230.0213179588318,Sem-photo,32,A woman is putting on a headband.,0,4,"[[0.35, -1.3387887407704366, -0.6764944253918936], [0.7, 0.08353301247728347, 1.4976722725037244], [1.0499999999999998, -1.3387887407704366, -0.6764944253918936], [1.4, 0.08353301247728347, 1.4976722725037244]]",0,0,1.8668999671936035,1
FED_20190611c_3T2,1,1,1,232.02157998085022,Sem-photo,35,A woman is scooping up some ice cream.,1,3,"[[0.4666666666666666, 0.6966528608931523, -1.8747465939185983], [0.9333333333333332, -1.9719046064384316, 0.3340542218067213], [1.4, 1.2752517455452779, 1.5406923721118768]]",1,,,
FED_20190611c_3T2,1,1,1,234.0218620300293,Sem-photo,46,A woman is cutting a banana.,1,4,"[[0.35, 1.437820276925199, 0.4274024464866152], [0.7, -1.089051514759627, 1.0314876626502916], [1.0499999999999998, -0.3487687621655719, -1.4588901091369064], [1.4, 1.437820276925199, 0.4274024464866152]]",1,0,0.18333792686462402,0
FED_20190611c_3T2,1,1,1,236.02209186553955,Sem-photo,31,A woman is dipping a tortilla chip in salsa.,1,4,"[[0.35, -0.42586160958533026, -1.4382774035217933], [0.7, 1.4585155739316602, 0.35033172936347046], [1.0499999999999998, -1.0326539643463295, 1.0879456741583238], [1.4, -0.42586160958533026, -1.4382774035217933]]",1,1,1.8333730697631836,1
FED_20190611c_3T2,1,1,1,238.0223548412323,Sem-photo,9,A man is peeling a carrot.,1,3,"[[0.4666666666666666, -0.6331076221163229, -1.897149108219545], [0.9333333333333332, -1.326425511426958, 1.4968618381920669], [1.4, -0.6331076221163229, -1.897149108219545]]",1,,,
FED_20190611c_3T2,1,1,1,258.02488803863525,Sem-photo,40,A woman is putting a pan in the dish rack.,0,3,"[[0.4666666666666666, -1.9087905611976554, -0.5970917797815837], [0.9333333333333332, 0.4372986309171122, 1.9516070063919169], [1.4, 1.4714919302805418, -1.354515226610334]]",0,,,
