subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20160804a_3T1,1,2,2,40.02677202,Perc-sent,83,A man is putting a spoon into a kitchen drawer.,0,7,"[[0.19999999999999998, -1.5446141194820473, 1.8915511084055179], [0.39999999999999997, 3.4476693464927033, 0.5605370172920793], [0.6, -1.0344624364790265, -2.7282025022237177], [0.7999999999999999, 3.298702901490268, 0.5363174073566848], [0.9999999999999999, -1.665783004659424, 2.039935831923638], [1.2, 2.1411638958142296, 0.34811970147721844], [1.4, -2.099313810860784, 2.5708423325537786]]",1,0,1.866302967,0
FED_20160804a_3T1,1,2,2,42.02677202,Perc-sent,69,A woman is putting aspirin into a medicine cabinet.,0,7,"[[0.19999999999999998, -1.4577217307826322, 2.9253578359930272], [0.39999999999999997, 2.9852823548707, -0.18325053687825044], [0.6, -1.188413378629124, 2.384909490033567], [0.7999999999999999, -1.6494316139200849, -2.490822012282821], [0.9999999999999999, -1.0780438635242415, 2.16341980578946], [1.2, -1.5096659386007025, -2.2797605668072416], [1.4, -1.0604898226096577, 2.1281923340035727]]",1,,,
FED_20160804a_3T1,1,2,2,44.02478313,Perc-sent,99,A child is swimming while holding onto the swimming noodle.,0,6,"[[0.2333333333333333, 1.148683560727171, 1.7210749041256472], [0.4666666666666666, -2.2507274936786725, 0.14633797610011642], [0.7, 1.9335202868217576, 2.8969973594469636], [0.9333333333333332, -2.774255872954107, 0.1803767851826516], [1.1666666666666665, 1.6653354007128114, 2.4951754017480923], [1.4, 1.2724034201964067, -2.576779643458371]]",0,0,0.200771809,1
FED_20160804a_3T1,1,2,2,46.02529097,Perc-sent,92,A woman is having some cognac at the bar.,1,7,"[[0.19999999999999998, 2.02263412599661, 1.7443588193604438], [0.39999999999999997, 0.47850560864237457, -2.5143455436411526], [0.6, -3.0598418042601025, 1.067039700269134], [0.7999999999999999, 0.5765040365159054, -3.0292860290970025], [0.9999999999999999, -2.353144755332719, 0.820597610936709], [1.2, 2.058452801522435, 1.775249538422398], [1.4, -2.2363472862401816, 0.7798675521999533]]",1,,,
FED_20160804a_3T1,1,2,2,50.02341914,Sem-photo,48,A man is throwing away banana peels.,0,4,"[[0.35, 2.9232070646676114, 1.1047643665272435], [0.7, -1.7664123303988628, 1.4456359308691298], [1.0499999999999998, -0.3957677825885038, -2.4176105546589644], [1.4, -2.4593344781673254, 2.0127250169620168]]",0,1,1.433094978,0
FED_20160804a_3T1,1,2,2,52.02276993,Sem-photo,25,A woman is putting on a glove.,0,6,"[[0.2333333333333333, -1.8561383332390038, 1.111208264561231], [0.4666666666666666, 2.8384957564123323, 1.5793963511456826], [0.7, -0.03396471853893366, -2.1440847925200073], [0.9333333333333332, -2.9158053051095885, 1.7455956244571846], [1.1666666666666665, 2.372350328353525, 1.3200236229969307], [1.4, -1.8037666668212196, 1.079855090333784]]",0,0,1.69949317,1
FED_20160804a_3T1,1,2,2,54.02199602,Sem-photo,43,A man is putting broccoli in a Tupperware container.,0,5,"[[0.27999999999999997, 0.2833507668548734, 2.4848369545203104], [0.5599999999999999, -1.9172176010864153, -0.8334131681296955], [0.8399999999999999, 0.29143365170568, 2.555719596552133], [1.1199999999999999, 1.703799590970119, -1.2609961227027269], [1.4, 0.32185846314396577, 2.822529164902043]]",0,0,1.799901009,1
FED_20160804a_3T1,1,2,2,56.02156115,Sem-photo,27,A man is grating cheese.,1,4,"[[0.35, -3.0063271655154784, -1.0375390988912667], [0.7, 2.1460714427683016, -1.862889724887714], [1.0499999999999998, -2.438421954647564, -0.8415445087154766], [1.4, 2.0440924959346902, -1.7743672608050882]]",1,0,1.882503986,0
FED_20160804a_3T1,1,2,2,58.02136397,Sem-photo,11,A man is stapling a flyer to the wall.,1,5,"[[0.27999999999999997, 1.3692734200017418, -2.2493464272949977], [0.5599999999999999, 1.5293211617338291, 2.796914763127729], [0.8399999999999999, 1.0675961082313898, -1.7537720785095396], [1.1199999999999999, -2.0406162396702956, -0.047400730734705236], [1.4, 1.2850187504784856, 2.350119781272442]]",1,,,
FED_20160804a_3T1,1,2,2,60.02017903,Sem-photo,36,A woman is putting a CD in a Discman.,0,6,"[[0.2333333333333333, 0.7405437908598426, -2.867780078934854], [0.4666666666666666, -2.152186644568575, 0.5976986547062504], [0.7, 1.507032774647085, 1.4798781182532788], [0.9333333333333332, 0.5208534963594157, -2.01702221980523], [1.1666666666666665, -3.2398638012268335, 0.899765008909317], [1.4, 2.327412010058981, 2.2854752489724346]]",0,0,1.515414953,1
FED_20160804a_3T1,1,2,2,62.01969194,Sem-photo,3,A man is biting a banana.,1,5,"[[0.27999999999999997, -1.6995824176078846, 1.771764644228367], [0.5599999999999999, -0.5865680142073507, -2.0201356514109157], [0.8399999999999999, 2.8562229845317813, 0.7020197187511863], [1.1199999999999999, -2.0413704833845356, 2.1280686424861215], [1.4, 2.3784247492801183, 0.5845835855964174]]",1,1,1.682937145,1
FED_20160804a_3T1,1,2,2,66.01780796,Sem-sent,35,A woman is stirring the soup using a ladle.,0,6,"[[0.2333333333333333, -1.9492884070168202, -0.7685068576270472], [0.4666666666666666, 1.919460566097565, -1.5258872093132416], [0.7, 0.49507317120619754, 3.319283582418418], [0.9333333333333332, -2.253653936188904, -0.8885029523824669], [1.1666666666666665, 0.3255805142836011, 2.1828976375025464], [1.4, 1.9658036630032076, -1.5627279447038378]]",0,0,1.966737032,1
FED_20160804a_3T1,1,2,2,68.01712799,Sem-sent,44,A man is getting a tattoo on his arm.,1,5,"[[0.27999999999999997, -2.1513657800467203, -1.3651630000746513], [0.5599999999999999, 3.095454392454815, -1.6184410907713576], [0.8399999999999999, -0.12082386039178968, 2.8858611246935486], [1.1199999999999999, 1.9165696241615346, -1.0020677547787593], [1.4, -2.846290198448592, -1.806131761709425]]",1,,,
FED_20160804a_3T1,1,2,2,70.03303409,Sem-sent,33,A man is putting pasta sauce on spaghetti.,1,7,"[[0.19999999999999998, -1.100239755070768, 3.0237427854704944], [0.39999999999999997, 3.0708523247562107, -0.5417631958809364], [0.6, -1.1099627454677734, 3.0504640722906142], [0.7999999999999999, 2.9639934316384773, -0.5229110306442512], [0.9999999999999999, -2.1486864765900866, -2.560230103248979], [1.2, -1.014819319816381, 2.7889853849659207], [1.4, -2.240954104702712, -2.6701699951890125]]",1,0,0.399900913,0
FED_20160804a_3T1,1,2,2,72.03278613,Sem-sent,55,A man is putting a cactus on the window sill.,0,5,"[[0.27999999999999997, 2.169141236703355, 2.6826829899292854], [0.5599999999999999, 0.9937883644186433, -2.5832482819000813], [0.8399999999999999, 2.092091272444409, 2.5873915331100537], [1.1199999999999999, -2.5948769152520255, 0.4090393939251558], [1.4, 1.5245217754376859, 1.8854505947059195]]",0,0,0.283041,1
FED_20160804a_3T1,1,2,2,74.03129196,Sem-sent,2,A man is drilling a hole in the wall with a drill.,1,6,"[[0.2333333333333333, 0.5791283832133053, 3.229338339077678], [0.4666666666666666, 1.7367994935238784, -1.4659943360471375], [0.7, 0.43863600861579655, 2.445924117314882], [0.9333333333333332, -3.218658472461918, -1.1608843191388674], [1.1666666666666665, 0.37951539859511957, 2.1162555013335584], [1.4, 2.0941197083626473, -1.7676004875125308]]",1,0,0.050251961,0
FED_20160804a_3T1,1,2,2,76.03171396,Sem-sent,22,A man is washing his jeans at the laundromat.,0,6,"[[0.2333333333333333, 1.6289579693225191, 1.421607451749321], [0.4666666666666666, 0.6286901450867197, -3.2010536773680585], [0.7, 1.7678429417390913, 1.5428137170070506], [0.9333333333333332, -2.763346905047831, 0.9454844486013475], [1.1666666666666665, 1.717360000568412, 1.4987567636012435], [1.4, 0.524235183397219, -2.6692083130838853]]",0,,,
FED_20160804a_3T1,1,2,2,78.03085303,Sem-sent,52,A woman is pouring fancy wine into a wine glass.,0,5,"[[0.27999999999999997, -1.6707896489210914, 2.6335626590957193], [0.5599999999999999, -1.5683225724579903, -2.998896017174123], [0.8399999999999999, 2.6515832272842714, 0.11076031286827957], [1.1199999999999999, -1.4354081860419683, -2.7447413993371548], [1.4, 3.145896303821075, 0.13140845638070212]]",0,1,0.266437054,0
FED_20160804a_3T1,1,2,2,98.02319908,Sem-sent,11,A man is vacuuming the carpet.,0,5,"[[0.27999999999999997, 2.365744334574875, -1.9533195182851686], [0.5599999999999999, 0.4123322013940824, 2.4520629082628758], [0.8399999999999999, -2.620154949757722, -0.9772701621633676], [1.1199999999999999, 2.5725033120176697, -2.124033800601], [1.4, 0.382492095247906, 2.27460934724513]]",0,,,
FED_20160804a_3T1,1,2,2,100.022505,Sem-sent,46,A woman is measuring the length of the table.,0,6,"[[0.2333333333333333, -0.07445096073220056, 2.7601902323560745], [0.4666666666666666, 2.529154121282881, -1.3706436641029176], [0.7, -2.969609674886144, -1.822993982502211], [0.9333333333333332, -0.07224367389589095, 2.6783574191099873], [1.1666666666666665, -2.8067053595659153, -1.7229897331007114], [1.4, -0.08705687197345018, 3.227540992317401]]",0,1,0.449713945,0
FED_20160804a_3T1,1,2,2,102.0215859,Sem-sent,36,A woman is washing the dishes.,0,6,"[[0.2333333333333333, -2.2416708685929727, -0.6661724059441578], [0.4666666666666666, 0.46627794172505016, 1.9497901161538262], [0.7, 1.6910436874690922, -1.6018976800792848], [0.9333333333333332, -1.9901147183460854, -0.5914157732074334], [1.1666666666666665, 0.6603492157350701, 2.761319502455458], [1.4, 2.2829861645553935, -2.1626349855738023]]",0,,,
FED_20160804a_3T1,1,2,2,104.021333,Sem-sent,5,A woman is putting a quarter into the snack machine.,0,7,"[[0.19999999999999998, 0.32361119683571354, -3.484279062064291], [0.39999999999999997, 2.6680066454544558, 1.8894921703136405], [0.6, -1.8985411667236236, 0.8729797856306785], [0.7999999999999999, 0.21922135418191083, -2.3603273984403628], [0.9999999999999999, -2.2560533339691684, 1.0373696343169612], [1.2, 0.2933880162069896, -3.1588700636015146], [1.4, -2.3529420761456077, 1.0819206374017032]]",0,1,0.466346025,0
FED_20160804a_3T1,1,2,2,106.0203459,Sem-sent,37,A woman is putting mascara on her eyelashes.,0,7,"[[0.19999999999999998, 0.8461595140824507, 2.2658740606216576], [0.39999999999999997, 1.9676525294242624, -2.3850406633213623], [0.6, -3.1856647784141447, -0.534386167371817], [0.7999999999999999, 1.4717618118669522, -1.7839591673501918], [0.9999999999999999, 0.7427597558055778, 1.988986752431105], [1.2, 1.819184794575846, -2.2050792222084348], [1.4, 0.9778246471134936, 2.618451328451408]]",0,1,0.350643158,0
FED_20160804a_3T1,1,2,2,108.0203941,Sem-sent,34,A man is burning an incense stick.,1,4,"[[0.35, 0.43805591212503747, -2.703671644753152], [0.7, 2.22042507106128, 1.811143267463158], [1.0499999999999998, -2.960361508054285, 1.1243445857440544], [1.4, 1.9903558811869355, 1.6234817833075768]]",1,,,
FED_20160804a_3T1,1,2,2,110.0193989,Sem-sent,7,A man is eating a piece of salami.,1,4,"[[0.35, -1.6855121969721203, -2.5258887563963595], [0.7, -1.0560821179574262, 2.138226312749001], [1.0499999999999998, 2.200113436823712, -0.14285229394488425], [1.4, -1.2913675831901066, -1.935228273408089]]",1,1,0.299598217,1
FED_20160804a_3T1,1,2,2,114.0176091,Sem-photo,19,A man is highlighting something in a book.,1,7,"[[0.19999999999999998, 0.5690769468486877, 2.8901334975474917], [0.39999999999999997, 2.508207430906696, -2.1910748702183795], [0.6, -2.9931761723593797, -1.0225041550801757], [0.7999999999999999, 2.0213073525311445, -1.7657374308621863], [0.9999999999999999, 0.44849325686781033, 2.2777330768285], [1.2, -2.9052378117499233, -0.9924633776797496], [1.4, 2.2480589974876253, -1.9638190667439626]]",1,1,1.915966988,1
FED_20160804a_3T1,1,2,2,116.0175979,Sem-photo,12,A woman is baking cookies.,1,5,"[[0.27999999999999997, -2.6162509649788235, 0.22229562442213469], [0.5599999999999999, 0.9596258248635453, -2.044548725295893], [0.8399999999999999, 1.2372630764514778, 1.7764411426542446], [1.1199999999999999, 0.9565937491013288, -2.0380886796468274], [1.4, 1.2089178417662028, 1.7357435399766237]]",1,1,1.732957125,1
FED_20160804a_3T1,1,2,2,118.0334401,Sem-photo,26,A woman is putting on a sock.,0,5,"[[0.27999999999999997, -2.0958817335313724, 1.7981691322022684], [0.5599999999999999, -0.4518293990009425, -2.4078067952991575], [0.8399999999999999, -2.589553152710581, 2.221716269054708], [1.1199999999999999, 2.1799803625130125, 0.7664924601015107], [1.4, -0.505199939233752, -2.692219340665816]]",0,0,1.799587965,1
FED_20160804a_3T1,1,2,2,120.0326459,Sem-photo,37,A woman is opening a door.,0,4,"[[0.35, 0.32358904984878584, -2.1930195556870045], [0.7, -2.829645711979468, 1.1206981294617389], [1.0499999999999998, 2.086441823444577, 1.6533176135660894], [1.4, 0.40883938859985514, -2.7707760035563047]]",0,,,
FED_20160804a_3T1,1,2,2,122.031821,Sem-photo,35,A woman is scooping up some ice cream.,1,6,"[[0.2333333333333333, 0.14408908466069856, -2.353617500314197], [0.4666666666666666, -2.851247641215262, 1.4213751920771913], [0.7, 1.9894575444012723, 1.3169575346316271], [0.9333333333333332, 0.13174097302888582, -2.1519177553202944], [1.1666666666666665, -2.4540053559732677, 1.2233459780148292], [1.4, 0.19173509529440153, -3.131889391704918]]",1,0,0.416372061,0
FED_20160804a_3T1,1,2,2,124.0313761,Sem-photo,7,A man is eating a twizzler.,1,4,"[[0.35, 1.8562245323239979, -2.832656272706649], [0.7, -3.4066627331056507, -0.19264572267562335], [1.0499999999999998, 1.2818543306905121, -1.9561495106309015], [1.4, -3.123851578271658, -0.17665283944293134]]",1,1,0.083213806,1
FED_20160804a_3T1,1,2,2,126.0301859,Sem-photo,34,A woman is putting a crouton in a salad.,0,7,"[[0.19999999999999998, 0.2716934204662708, 2.650043378194149], [0.39999999999999997, -2.0880069436028945, -0.9360341982617641], [0.6, 0.31636084571128514, 3.0857205259454226], [0.7999999999999999, 2.7749100589596387, -2.0052880306484275], [0.9999999999999999, -2.256215034230094, -1.0114403293255299], [1.2, 1.9273705316586904, -1.3928138122100784], [1.4, 0.2223198670377548, 2.1684635957444773]]",0,1,1.766030073,0
FED_20160804a_3T1,1,2,2,130.0294271,Perc-sent,101,A man is putting eye drops in his eye.,1,7,"[[0.19999999999999998, -1.1411169716750749, 2.700987096023671], [0.39999999999999997, -1.6538853842049916, -2.187078897075529], [0.6, -0.9285996252184348, 2.1979653859723536], [0.7999999999999999, 3.1611828336653374, -0.39356928576622374], [0.9999999999999999, -1.798227794096937, -2.377955629914817], [1.2, 2.970805729814209, -0.36986721450637994], [1.4, -1.3760773999092224, -1.8197088328044615]]",1,0,1.89861393,0
FED_20160804a_3T1,1,2,2,132.027827,Perc-sent,79,A woman is putting bell peppers in an omelet.,1,4,"[[0.35, 1.508861659199184, 2.0824092188087184], [0.7, -1.991059779462814, 0.20667439981969465], [1.0499999999999998, 1.818971455094732, 2.510397758300483], [1.4, -2.5612666301241704, 0.26586255672441056]]",0,,,
FED_20160804a_3T1,1,2,2,134.0271871,Perc-sent,67,A man is putting fire logs into the fireplace.,0,5,"[[0.27999999999999997, -0.7680218637393035, -2.7409923605074766], [0.5599999999999999, 2.302922483846933, 0.5890288037336017], [0.8399999999999999, -0.6538462326202279, -2.3335110797926157], [1.1199999999999999, 2.3478145087578315, 0.6005110381187879], [1.4, -1.704959289979528, 1.7442591304472757]]",1,0,0.316432953,0
FED_20160804a_3T1,1,2,2,136.0273271,Perc-sent,112,A man is smoking a pipe.,1,5,"[[0.27999999999999997, 2.413872968743752, -0.8509161868254397], [0.5599999999999999, -2.3877297598732277, -2.045223684228221], [0.8399999999999999, 3.009495619581119, -1.0608795781886393], [1.1199999999999999, -0.5370296976561713, 2.874615522357027], [1.4, -2.21768878509455, -1.8995741074833767]]",1,,,
FED_20160804a_3T1,1,2,2,138.0258181,Perc-sent,109,A boy is looking at the butterfly on the flower.,0,6,"[[0.2333333333333333, -1.1482307646143923, -2.2976510291596997], [0.4666666666666666, 2.571346654708495, 0.15487464038368917], [0.7, -1.7079086016059084, 2.585579919046974], [0.9333333333333332, 2.2928531024000542, 0.1381007103949162], [1.1666666666666665, -1.4892114909121823, -2.9799657178493417], [1.4, 2.422856146879051, 0.1459309166899721]]",0,0,0.100505829,1
FED_20160804a_3T1,1,2,2,140.0251529,Perc-sent,76,A woman is taping up a water pipe with duct tape.,0,6,"[[0.2333333333333333, -1.9269502507879925, 1.6451000029489358], [0.4666666666666666, -0.5838868199227283, -3.1539157812644567], [0.7, 2.3042237088427773, 0.8164906534649571], [0.9333333333333332, -2.122207530191416, 1.8117974829648404], [1.1666666666666665, -0.5671645183436151, -3.063588805128211], [1.4, 3.2205598726646425, 1.1411899916070145]]",0,0,1.899068117,1
FED_20160804a_3T1,1,2,2,142.024174,Perc-sent,105,A man is putting a piece of lime into his margarita.,1,4,"[[0.35, -2.945451979110848, -0.6528900418827619], [0.7, 1.8618638977543311, -2.032001152873192], [1.0499999999999998, 0.7088920717910747, 2.2480623553862125], [1.4, -2.0039293447560538, -0.4441917651710722]]",0,1,0.333794117,0
FED_20160804a_3T1,1,2,2,146.0231099,Perc-photo,87,A man is pouring some soda.,0,5,"[[0.27999999999999997, -2.3521279199213665, 2.590211961658908], [0.5599999999999999, 3.4144232954661793, 0.740848550474596], [0.8399999999999999, -1.5930432755808042, 1.7542922359374202], [1.1199999999999999, 2.9443831353159755, 0.6388610283725419], [1.4, -0.8054184582880161, -2.5149262690920797]]",1,,,
FED_20160804a_3T1,1,2,2,148.0229611,Perc-photo,105,A man is wrapping a box.,0,6,"[[0.2333333333333333, -3.2833011516496695, 1.1669714666106594], [0.4666666666666666, 0.5578372470772291, -3.0294536823934357], [0.7, -2.443828078216611, 0.8686006871918658], [0.9333333333333332, 0.5312452810076977, -2.8850403612078925], [1.1666666666666665, -2.3599443275077476, 0.8387861989472097], [1.4, 2.480468379495931, 2.11354239332337]]",0,1,0.832357883,0
FED_20160804a_3T1,1,2,2,150.0217011,Perc-photo,69,A woman is putting an apple in a fruit bowl.,0,7,"[[0.19999999999999998, -0.7131973484947296, -2.4561957764971947], [0.39999999999999997, 2.0072985343690175, 0.49335426979715574], [0.6, -2.140242948545554, 2.2311647747008205], [0.7999999999999999, -0.9698592460124204, -3.3401192375157356], [0.9999999999999999, 2.256846570357583, 0.5546882402885722], [1.2, -1.458778608701919, 1.5207504587433138], [1.4, -0.8794442561426836, -3.0287370980296617]]",1,0,0.067160845,0
FED_20160804a_3T1,1,2,2,152.0217721,Perc-photo,111,A woman is opening a beer bottle.,1,4,"[[0.35, -1.132572317200864, 1.867679707644274], [0.7, 2.287189955841444, 0.049222808687594634], [1.0499999999999998, -1.2045610326858303, 1.9863934189443562], [1.4, 3.222840677610014, 0.06935902708886889]]",0,0,1.948596954,1
FED_20160804a_3T1,1,2,2,154.0208609,Perc-photo,91,A woman is putting away orange juice.,0,4,"[[0.35, 2.549029254414366, -0.9969349979663147], [0.7, -2.6776070939802934, -2.1405176773354455], [1.0499999999999998, 3.002258996561216, -1.17419486710393], [1.4, -2.1962281150852645, -1.7556963881556373]]",0,0,1.814987183,1
FED_20160804a_3T1,1,2,2,156.0195291,Perc-photo,59,A woman is pulling out a tissue.,1,6,"[[0.2333333333333333, 1.4345743632565742, 3.055027721840718], [0.4666666666666666, 1.6662701717978838, -2.39332170574647], [0.7, -2.207309051337488, -0.18714831905215945], [0.9333333333333332, 1.5405102327635416, -2.212688338541987], [1.1666666666666665, -3.4595620225903687, -0.2933215069236283], [1.4, 0.89528839805493, 1.906580059670981]]",0,1,1.816778898,0
FED_20160804a_3T1,1,2,2,158.0191779,Perc-photo,84,A man is lighting up a cigarette.,1,5,"[[0.27999999999999997, 3.212490769680513, 0.5983337449567867], [0.5599999999999999, -1.824892486877757, 2.1328591267749553], [0.8399999999999999, 2.498938339786548, 0.46543297474105433], [1.1199999999999999, -2.222332836896462, 2.597371027602794], [1.4, 3.3446230374667087, 0.6229436816950672]]",1,,,
FED_20160804a_3T1,1,2,2,178.028616,Sem-sent,25,A man is roller-skating on the street.,0,4,"[[0.35, -2.0243471041479615, -1.1950745024880185], [0.7, -0.033784676165153044, 3.484515708008602], [1.0499999999999998, -2.514067107805614, -1.4841809944183781], [1.4, -0.033880637512291895, 3.494413059690542]]",0,,,
FED_20160804a_3T1,1,2,2,180.0277221,Sem-sent,3,A man is eating a clementine.,1,7,"[[0.19999999999999998, -2.16495806695926, 0.03318026800901634], [0.39999999999999997, 1.1157787636295273, 1.8659523690017987], [0.6, 1.4298975575577668, -2.5667043785953907], [0.7999999999999999, 1.2168148960712377, 2.0349183117404133], [0.9999999999999999, -2.6827628747858223, 0.04111617335621485], [1.2, 1.3111327248100637, -2.3535183257726073], [1.4, -2.0401712985419387, 0.03126777904063593]]",1,0,0.08343792,0
FED_20160804a_3T1,1,2,2,182.027545,Sem-sent,51,A woman is pouring hot water into a coffee mug.,0,4,"[[0.35, -0.3093228226332007, 2.220940700997386], [0.7, -2.0291111809130893, -1.5812642616130324], [1.0499999999999998, -0.3182806541168743, 2.285258013135579], [1.4, 2.6521520300320165, -1.0753693466094083]]",0,,,
FED_20160804a_3T1,1,2,2,184.026696,Sem-sent,13,A woman is wiping the kitchen counter with a sponge.,0,5,"[[0.27999999999999997, -0.6345573226721589, 3.4069850453669557], [0.5599999999999999, -1.6747904911675267, -1.4329638766106727], [0.8399999999999999, -0.6081907633758628, 3.2654210447468377], [1.1199999999999999, 2.9626206468095213, -1.0461779999121126], [1.4, -0.5667689611510836, 3.0430243349623045]]",0,0,0.466751099,1
FED_20160804a_3T1,1,2,2,186.0265741,Sem-sent,1,A man is putting a cooking pot on a burner.,0,4,"[[0.35, 1.39550442964377, -1.5046488586169293], [0.7, 0.827020185869376, 2.679075533390644], [1.0499999999999998, 2.054920396808762, -2.215638706640457], [1.4, 0.8425904116110975, 2.729514218620758]]",0,0,0.699793816,1
FED_20160804a_3T1,1,2,2,188.025593,Sem-sent,56,A man is putting dirty socks into the laundry basket.,0,4,"[[0.35, 2.7450770372044575, 1.1305929876821408], [0.7, -1.777514106614866, 1.3696164440232064], [1.0499999999999998, -0.4319291392817367, -3.2306644481748665], [1.4, -2.460501913224096, 1.895874619706997]]",0,1,0.049941063,0
FED_20160804a_3T1,1,2,2,190.0246441,Sem-sent,18,A man is tearing up some documents.,1,7,"[[0.19999999999999998, -1.1387592668215334, -1.7677209012313797], [0.39999999999999997, 3.299176533617623, -0.16074971644785294], [0.6, -1.4011642509139475, 2.725140446195499], [0.7999999999999999, -1.8776169686918456, -2.9146658620196777], [0.9999999999999999, -1.0325840682123666, 2.0082846151314135], [1.2, -1.1442269643472367, -1.7762085276151143], [1.4, 2.4116108097509255, -0.11750379220385453]]",1,0,0.167245865,0
FED_20160804a_3T1,1,2,2,194.0235701,Perc-sent,75,A woman is recording a show on TV.,0,5,"[[0.27999999999999997, 2.4687544569282034, 1.912973348621876], [0.5599999999999999, -1.9706176052583009, 0.8053511139245983], [0.8399999999999999, 0.4073048947343359, -2.984566567613773], [1.1199999999999999, 1.8123772794848696, 1.4043638173787023], [1.4, -2.904834902822754, 1.1871466176456473]]",1,1,1.84898591,1
FED_20160804a_3T1,1,2,2,196.022145,Perc-sent,111,A man is trying to see something far away using binoculars.,0,4,"[[0.35, 0.037228282647177126, 2.9380543543586297], [0.7, -2.513370999245754, -1.408941020863931], [1.0499999999999998, 2.840130111580219, -1.688086804188885], [1.4, -2.968996762216169, -1.6643548964135773]]",0,0,1.833745003,1
