subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20160711c_3T1,1,1,1,40.02942705,Sem-sent,53,A woman is feeding a bone to the dog.,1,4,"[[0.35, -0.12286258070842462, 1.4949597941957053], [0.7, -1.2332418690556253, -0.8538820131658635], [1.0499999999999998, 1.3561044497640493, -0.6410777810298414], [1.4, -0.12286258070842462, 1.4949597941957053]]",1,0,1.300163031,0
FED_20160711c_3T1,1,1,1,42.02964592,Sem-sent,8,A man is putting a photograph into a photo album.,0,3,"[[0.4666666666666666, 0.9543271980368615, 1.7576289708260708], [0.9333333333333332, -1.999314938181306, -0.052342888390690484], [1.4, 0.9543271980368615, 1.7576289708260708]]",0,1,1.366849184,0
FED_20160711c_3T1,1,1,1,44.02987194,Sem-sent,43,A man is putting a toupee on his head.,0,4,"[[0.35, 0.5548450443351853, -1.393609334346138], [0.7, 0.9294785643272837, 1.1773145707312431], [1.0499999999999998, -1.4843236086624696, 0.21629476361489508], [1.4, 0.9294785643272837, 1.1773145707312431]]",0,1,1.300164938,0
FED_20160711c_3T1,1,1,1,46.03010702,Sem-sent,28,A man is putting the chess pieces on the chess board.,0,3,"[[0.4666666666666666, 0.7990662417026125, -1.8334375204438416], [0.9333333333333332, -1.9873365898072244, 0.22470709560090066], [1.4, 0.7990662417026125, -1.8334375204438416]]",0,1,1.38350296,0
FED_20160711c_3T1,1,1,1,50.03056097,Perc-photo,77,A man is buttering a bread roll.,1,4,"[[0.35, 1.0946783407245195, -1.025514178521493], [0.7, 0.34078216017848423, 1.4607763413007775], [1.0499999999999998, 1.0946783407245195, -1.025514178521493], [1.4, 0.34078216017848423, 1.4607763413007775]]",0,0,1.650213003,1
FED_20160711c_3T1,1,1,1,52.03077793,Perc-photo,103,A man is putting in an earplug.,0,3,"[[0.4666666666666666, 0.8451382835744599, -1.8126613808532515], [0.9333333333333332, -1.992379946065125, 0.17441946714036763], [1.4, 0.8451382835744599, -1.8126613808532515]]",1,1,1.683506966,1
FED_20160711c_3T1,1,1,1,54.03100991,Perc-photo,67,A man is removing lint from his shirt.,0,4,"[[0.35, -0.7693350691220804, -1.287681463491233], [0.7, 1.4998323939267721, -0.022422982136363134], [1.0499999999999998, -0.7304973248046924, 1.310104445627595], [1.4, 1.4998323939267721, -0.022422982136363134]]",0,0,1.700232983,1
FED_20160711c_3T1,1,1,1,56.03124595,Perc-photo,89,A woman is weighing herself.,0,4,"[[0.35, -0.9143654313121021, 1.1890903489732954], [0.7, 1.4869651652618283, 0.1973185173719485], [1.0499999999999998, -0.5725997339497263, -1.3864088663452434], [1.4, -0.9143654313121021, 1.1890903489732954]]",0,0,1.733562946,1
FED_20160711c_3T1,1,1,1,58.03146601,Perc-photo,109,A man is washing a wine glass.,0,3,"[[0.4666666666666666, -0.784343149675084, -1.8397841785268643], [0.9333333333333332, 1.9854714109224914, 0.2406309963605101], [1.4, -0.784343149675084, -1.8397841785268643]]",1,1,1.783570051,1
FED_20160711c_3T1,1,1,1,60.03168797,Perc-photo,76,A woman is squeezing toothpaste onto a toothbrush.,1,3,"[[0.4666666666666666, -1.5404286820289985, -1.2755702550555192], [0.9333333333333332, -0.3344619041753762, 1.9718354988830538], [1.4, -1.5404286820289985, -1.2755702550555192]]",1,0,1.833554029,0
FED_20160711c_3T1,1,1,1,62.03192902,Perc-photo,112,A woman is opening a wine bottle.,1,3,"[[0.4666666666666666, -1.0594389980626566, -1.6963457811967446], [0.9333333333333332, -0.9393590410876127, 1.7656739766805651], [1.4, 1.9987980391502682, -0.06932819548382003]]",1,0,1.950201035,0
FED_20160711c_3T1,1,1,1,66.03239489,Perc-sent,76,A woman is taping up a water pipe with duct tape.,0,4,"[[0.35, -0.3816611966623302, -1.4506325278864658], [0.7, 1.447115219036883, 0.3947879719948854], [1.0499999999999998, -0.3816611966623302, -1.4506325278864658], [1.4, 1.447115219036883, 0.3947879719948854]]",0,,,
FED_20160711c_3T1,1,1,1,68.03265405,Perc-sent,60,A woman is cutting a cucumber for the salad.,1,3,"[[0.4666666666666666, 1.8983293024857535, -0.6295600521983211], [0.9333333333333332, -1.494379649654479, -1.3292213746018968], [1.4, 1.8983293024857535, -0.6295600521983211]]",1,0,0.183307886,0
FED_20160711c_3T1,1,1,1,70.03287888,Perc-sent,77,A man is planting a flower in a flower pot.,0,4,"[[0.35, 0.4857046076997603, 1.419186750945492], [0.7, -1.4719040828829757, -0.28896084646959774], [1.0499999999999998, 0.9861994751832149, -1.1302259044758936], [1.4, 0.4857046076997603, 1.419186750945492]]",0,0,1.300114155,1
FED_20160711c_3T1,1,1,1,72.03310895,Perc-sent,85,A woman is putting a bandaid on a cut.,0,3,"[[0.4666666666666666, 0.4827068346051621, 1.940874573955119], [0.9333333333333332, -1.9222001039070138, -0.5524009056291144], [1.4, 0.4827068346051621, 1.940874573955119]]",1,1,1.350121975,1
FED_20160711c_3T1,1,1,1,74.03333306,Perc-sent,72,The girl is putting her hair up using a pink ribbon.,0,4,"[[0.35, 0.11978048241759284, 1.4952098969816274], [0.7, 1.2349995135672063, -0.8513378891420047], [1.0499999999999998, 0.11978048241759284, 1.4952098969816274], [1.4, 1.2349995135672063, -0.8513378891420047]]",0,1,1.283443928,0
FED_20160711c_3T1,1,1,1,76.01689506,Perc-sent,71,A man is attaching a bike to the pole using a bike lock.,0,3,"[[0.4666666666666666, 1.1172609135287965, -1.6588333403632805], [0.9333333333333332, 0.877961356634802, 1.7969930039529864], [1.4, 1.1172609135287965, -1.6588333403632805]]",1,1,1.883538008,1
FED_20160711c_3T1,1,1,1,78.01711488,Perc-sent,68,A man is putting a comforter on the bed.,0,3,"[[0.4666666666666666, 0.5266962826840601, -1.929401727429203], [0.9333333333333332, -1.9342590514012987, 0.5085685028313764], [1.4, 0.5266962826840601, -1.929401727429203]]",1,1,1.783525229,1
FED_20160711c_3T1,1,1,1,98.01937389,Perc-sent,93,A woman is ironing a skirt.,0,3,"[[0.4666666666666666, -0.6659382675035663, -1.8858754529062487], [0.9333333333333332, 1.966185184342078, 0.3662182694428405], [1.4, -1.300246916838513, 1.519657183463409]]",1,1,1.766854048,1
FED_20160711c_3T1,1,1,1,100.0196011,Perc-sent,90,A woman is drawing on a stickie note.,1,3,"[[0.4666666666666666, 1.4072480191087933, 1.4211449654114734], [0.9333333333333332, 0.5271236329522979, -1.9292850166792803], [1.4, 1.4072480191087933, 1.4211449654114734]]",1,1,1.800121784,1
FED_20160711c_3T1,1,1,1,102.019824,Perc-sent,87,A man is putting a watermelon on a big plate.,0,4,"[[0.35, -1.3784492856028052, 0.5915044945062681], [0.7, 1.2014825614965035, 0.8980198519074067], [1.0499999999999998, -1.3784492856028052, 0.5915044945062681], [1.4, 1.2014825614965035, 0.8980198519074067]]",0,0,1.866877079,1
FED_20160711c_3T1,1,1,1,104.020051,Perc-sent,112,A man is smoking a pipe.,1,3,"[[0.4666666666666666, 0.31645889548070505, -1.974804741606403], [0.9333333333333332, 1.5520016260047576, 1.2614638135430556], [1.4, 0.31645889548070505, -1.974804741606403]]",1,1,1.850120068,1
FED_20160711c_3T1,1,1,1,106.0202711,Perc-sent,97,A woman is spreading lotion on her hands.,1,3,"[[0.4666666666666666, 0.6099040898154277, 1.9047354150186884], [0.9333333333333332, -1.9545013018017938, -0.42417527185715703], [1.4, 1.3445972119863656, -1.4805601431615307]]",1,1,1.800248861,1
FED_20160711c_3T1,1,1,1,108.0205009,Perc-sent,66,A man is assembling a radio.,0,4,"[[0.35, 0.3740162558202407, 1.4526224011704514], [0.7, 1.07099977360984, -1.0502187795538944], [1.0499999999999998, -1.4450160294300816, -0.40240362161655796], [1.4, 0.3740162558202407, 1.4526224011704514]]",0,1,1.733561993,0
FED_20160711c_3T1,1,1,1,110.0207279,Perc-sent,67,A man is putting fire logs into the fireplace.,0,4,"[[0.35, -0.047829143289117804, -1.4992372637618867], [0.7, 1.3222921283626237, 0.7081973787513216], [1.0499999999999998, -1.2744629850735065, 0.7910398850105644], [1.4, 1.3222921283626237, 0.7081973787513216]]",0,0,1.683561087,1
FED_20160711c_3T1,1,1,1,114.0212281,Perc-photo,57,A woman is putting a wallet into her purse.,0,4,"[[0.35, -0.9706551628640503, -1.1436033205641563], [0.7, 1.4757171088928231, -0.2688103690727117], [1.0499999999999998, -0.9706551628640503, -1.1436033205641563], [1.4, 1.4757171088928231, -0.2688103690727117]]",0,0,1.733510971,1
FED_20160711c_3T1,1,1,1,116.021451,Perc-photo,72,A woman is putting a candle into a piece of cake.,0,4,"[[0.35, 1.3584928168298354, 0.6360009957710284], [0.7, -0.12845338924500677, -1.4944897881188317], [1.0499999999999998, 1.3584928168298354, 0.6360009957710284], [1.4, -1.2300394275848279, 0.8584887923478027]]",0,0,1.733545065,1
FED_20160711c_3T1,1,1,1,118.021683,Perc-photo,93,A woman is throwing away trash.,0,3,"[[0.4666666666666666, 1.1374642874304906, -1.6450455904990129], [0.9333333333333332, 0.8559191280404723, 1.807595764061876], [1.4, 1.1374642874304906, -1.6450455904990129]]",1,0,1.883562088,0
FED_20160711c_3T1,1,1,1,120.0219369,Perc-photo,79,A woman is putting a slice of pizza into a microwave.,1,3,"[[0.4666666666666666, -1.299875963575368, -1.519974499562084], [0.9333333333333332, -0.6663985479376212, 1.885712856006086], [1.4, 1.9662745115129883, -0.36573835644400143]]",1,1,1.750146151,1
FED_20160711c_3T1,1,1,1,122.02214,Perc-photo,64,A woman is putting a fork in a utensil rack.,0,4,"[[0.35, -0.8628422936821989, -1.2269894768225367], [0.7, 1.4940252039455937, -0.13374860737715008], [1.0499999999999998, -0.8628422936821989, -1.2269894768225367], [1.4, 1.4940252039455937, -0.13374860737715008]]",0,0,1.716863871,1
FED_20160711c_3T1,1,1,1,124.022383,Perc-photo,66,A man is drying himself off with a towel.,0,4,"[[0.35, 1.4980467365137429, 0.07652434397317587], [0.7, -0.8152953941455816, 1.2590843578906858], [1.0499999999999998, 1.4980467365137429, 0.07652434397317587], [1.4, -0.8152953941455816, 1.2590843578906858]]",0,0,1.633501053,1
FED_20160711c_3T1,1,1,1,126.022604,Perc-photo,70,A woman is putting away a hammer.,0,3,"[[0.4666666666666666, 1.9216440161084327, 0.5543322788316167], [0.9333333333333332, -1.4408878436601142, 1.3870263955644484], [1.4, 1.9216440161084327, 0.5543322788316167]]",1,1,1.800177097,1
FED_20160711c_3T1,1,1,1,130.023056,Sem-sent,9,A man is watering his flowers with a hose.,1,4,"[[0.35, 0.3406987817538822, 1.4607957900101645], [0.7, 1.0947368730132192, -1.0254516950423551], [1.0499999999999998, -1.4354356547671019, -0.4353440949678101], [1.4, 0.3406987817538822, 1.4607957900101645]]",1,0,1.616832018,0
FED_20160711c_3T1,1,1,1,132.023284,Sem-sent,12,A woman is putting paper into the copier.,0,3,"[[0.4666666666666666, 0.1116688913446291, 1.9968800812031406], [0.9333333333333332, -1.7851833243053676, -0.901731943884676], [1.4, 0.1116688913446291, 1.9968800812031406]]",0,1,1.716841936,0
FED_20160711c_3T1,1,1,1,134.02351,Sem-sent,2,A man is drilling a hole in the wall with a drill.,1,4,"[[0.35, -1.058527615568009, -1.0627884488833632], [0.7, 1.4496656033656563, -0.3853175812475828], [1.0499999999999998, -1.058527615568009, -1.0627884488833632], [1.4, 1.4496656033656563, -0.3853175812475828]]",1,0,1.500108957,0
FED_20160711c_3T1,1,1,1,136.0237019,Sem-sent,50,A woman is cutting the birthday cake.,1,3,"[[0.4666666666666666, -0.05201903674771956, -1.9993233905038572], [0.9333333333333332, -1.7054553281829166, 1.0447115025558493], [1.4, 1.7574743649306364, 0.9546118879480061]]",1,0,1.800134182,0
FED_20160711c_3T1,1,1,1,138.0239539,Sem-sent,46,A woman is measuring the length of the table.,0,4,"[[0.35, -1.4829273644350334, -0.2256688543192566], [0.7, 0.936898642900923, -1.1714183424082145], [1.0499999999999998, 0.5460287215341099, 1.3970871967274718], [1.4, 0.936898642900923, -1.1714183424082145]]",0,1,1.466777086,0
FED_20160711c_3T1,1,1,1,140.0241539,Sem-sent,1,A man is putting a cooking pot on a burner.,0,4,"[[0.35, -1.2601544117004073, 0.81364049719271], [0.7, 1.3347105459668915, 0.6845054846272325], [1.0499999999999998, -1.2601544117004073, 0.81364049719271], [1.4, 1.3347105459668915, 0.6845054846272325]]",0,0,1.616826057,1
FED_20160711c_3T1,1,1,1,142.024379,Sem-sent,45,A woman is putting butter on the veggies.,1,3,"[[0.4666666666666666, 1.0619148472327051, -1.6947969958749458], [0.9333333333333332, -1.998694676301606, -0.07224673642192073], [1.4, 1.0619148472327051, -1.6947969958749458]]",1,0,1.533529043,0
FED_20160711c_3T1,1,1,1,146.0248179,Sem-photo,15,A man is frying some onion rings.,1,4,"[[0.35, -0.5694638164003942, -1.3876998817506248], [0.7, 1.4865152586248997, 0.2006798093365338], [1.0499999999999998, -0.5694638164003942, -1.3876998817506248], [1.4, 1.4865152586248997, 0.2006798093365338]]",1,0,1.033463955,0
FED_20160711c_3T1,1,1,1,148.0250499,Sem-photo,54,A man is putting a pencil behind his ear.,0,3,"[[0.4666666666666666, 0.2818994185642831, -1.9800335143156338], [0.9333333333333332, 1.573809614459776, 1.234148814946549], [1.4, 0.2818994185642831, -1.9800335143156338]]",0,1,1.500117064,0
FED_20160711c_3T1,1,1,1,150.025275,Sem-photo,42,A woman is plugging headphones into a Discman.,0,4,"[[0.35, 1.3371828687323561, -0.6796631338896544], [0.7, -1.2571969743303628, -0.8182027668827458], [1.0499999999999998, -0.07998589440199387, 1.4978659007724], [1.4, -1.2571969743303628, -0.8182027668827458]]",0,1,1.733506918,0
FED_20160711c_3T1,1,1,1,152.02549,Sem-photo,2,A man is washing his hands.,0,3,"[[0.4666666666666666, 0.6681552338553518, 1.8850911339963647], [0.9333333333333332, 1.2984591935619922, -1.5211849731884486], [1.4, -1.9666144274173425, -0.36390616080791743]]",0,0,1.783581972,1
FED_20160711c_3T1,1,1,1,154.042392,Sem-photo,16,A man is putting sunglasses on his head.,0,4,"[[0.35, -1.4906411037682095, 0.16729943142968037], [0.7, 0.6004349942273094, -1.3745827795033847], [1.0499999999999998, -1.4906411037682095, 0.16729943142968037], [1.4, 0.6004349942273094, -1.3745827795033847]]",0,1,1.666898012,0
FED_20160711c_3T1,1,1,1,156.0259509,Sem-photo,19,A man is highlighting something in a book.,1,3,"[[0.4666666666666666, 1.5263086070327252, 1.2924326040834089], [0.9333333333333332, 0.35612516429914465, -1.9680383297468846], [1.4, -1.88243377133187, 0.6756057256634769]]",1,0,1.616876125,0
FED_20160711c_3T1,1,1,1,158.026171,Sem-photo,20,A man is plugging in his laptop.,0,4,"[[0.35, 0.9237992226276093, 1.1817762039712192], [0.7, -1.485347825540821, 0.20914549280621547], [1.0499999999999998, 0.5615486029132114, -1.3909216967774356], [1.4, -1.485347825540821, 0.20914549280621547]]",0,1,1.616883039,0
FED_20160711c_3T1,1,1,1,178.0284619,Perc-sent,70,A woman is putting stilettos in a shoebox.,0,3,"[[0.4666666666666666, -1.2078978501876483, 1.5940460418419717], [0.9333333333333332, 1.9844332921310042, 0.24904720251812684], [1.4, -1.2078978501876483, 1.5940460418419717]]",1,1,1.783522129,1
FED_20160711c_3T1,1,1,1,180.0286829,Perc-sent,89,A woman is exercising with a dumbbell.,0,4,"[[0.35, 0.7533493079851652, 1.2970986162039773], [0.7, -1.4999950068388685, 0.003870330536590033], [1.0499999999999998, 0.7466456988537044, -1.3009689467405683], [1.4, -1.4999950068388685, 0.003870330536590033]]",0,0,1.716848135,1
FED_20160711c_3T1,1,1,1,182.028908,Perc-sent,102,A man is putting vanilla extract in the dough.,1,4,"[[0.35, -1.4124248173575875, -0.5050308261011254], [0.7, 0.26884288358097946, 1.4757111858178293], [1.0499999999999998, 1.1435819337766093, -0.9706803597167044], [1.4, -1.4124248173575875, -0.5050308261011254]]",0,0,1.733514071,1
FED_20160711c_3T1,1,1,1,184.029129,Perc-sent,57,A man is hanging a bird feeder on a tree.,0,4,"[[0.35, -0.5221304839943116, -1.4061933571468277], [0.7, -0.9567339279249194, 1.1552749418027533], [1.0499999999999998, -0.5221304839943116, -1.4061933571468277], [1.4, -0.9567339279249194, 1.1552749418027533]]",0,0,1.66684103,1
FED_20160711c_3T1,1,1,1,186.029355,Perc-sent,105,A man is putting a piece of lime into his margarita.,1,3,"[[0.4666666666666666, 0.448438465703196, 1.9490774593324307], [0.9333333333333332, -1.9121698265771137, -0.586179626333133], [1.4, 1.463731360873919, -1.362897832999299]]",1,1,1.733513832,1
FED_20160711c_3T1,1,1,1,188.0629151,Perc-sent,103,A man is pouring whiskey into a flask.,0,4,"[[0.35, 1.4123655585418748, -0.5051965251708463], [0.7, -0.2686697545693589, 1.4757427157128848], [1.0499999999999998, -1.143695803972515, -0.9705461905420385], [1.4, -0.2686697545693589, 1.4757427157128848]]",0,0,1.666858912,1
FED_20160711c_3T1,1,1,1,190.029815,Perc-sent,95,A man is mowing the lawn.,1,3,"[[0.4666666666666666, 0.948308880251282, -1.760883377068612], [0.9333333333333332, 1.050815297517509, 1.7017012694662919], [1.4, -1.9991241777687916, 0.05918210760232021]]",1,1,1.766839981,1
FED_20160711c_3T1,1,1,1,194.030247,Sem-sent,14,A man is sawing a piece of wood in half.,1,4,"[[0.35, 0.9610585408228643, 1.1516798518301112], [0.7, 0.5168547383001421, -1.40814103679166], [1.0499999999999998, 0.9610585408228643, 1.1516798518301112], [1.4, -1.4779132791230065, 0.25646118496154985]]",1,0,1.400151014,0
FED_20160711c_3T1,1,1,1,196.0304739,Sem-sent,15,A man is putting a handkerchief in his pocket.,0,3,"[[0.4666666666666666, 1.9783248153502755, -0.2936510258270835], [0.9333333333333332, -1.2434716558887526, -1.5664540341169553], [1.4, 1.9783248153502755, -0.2936510258270835]]",0,,,
FED_20160711c_3T1,1,1,1,198.0306909,Sem-sent,49,A woman is putting a parakeet into a cage.,0,4,"[[0.35, -1.4199115418359103, 0.483581651183301], [0.7, 0.29116177618919337, -1.4714702919482792], [1.0499999999999998, -1.4199115418359103, 0.483581651183301], [1.4, 1.1287497656467183, 0.9878886407649795]]",0,1,0.316723108,0
FED_20160711c_3T1,1,1,1,200.0309179,Sem-sent,37,A woman is putting mascara on her eyelashes.,0,3,"[[0.4666666666666666, -0.8574108082512771, 1.8068886811018248], [0.9333333333333332, 1.9935169037703782, -0.1609047991259586], [1.4, -0.8574108082512771, 1.8068886811018248]]",0,0,1.783572197,1
FED_20160711c_3T1,1,1,1,202.0311439,Sem-sent,42,A woman is getting her ears pierced.,1,4,"[[0.35, -0.2087539677644238, -1.4854029018897903], [0.7, 1.3907736317738948, 0.5619152117201054], [1.0499999999999998, -0.2087539677644238, -1.4854029018897903], [1.4, -1.1820196640094696, 0.9234876901696855]]",1,1,1.633476973,1
FED_20160711c_3T1,1,1,1,204.0314081,Sem-sent,52,A woman is pouring fancy wine into a wine glass.,0,4,"[[0.35, -1.4986738109888171, 0.06306193983898031], [0.7, 0.8039501474068906, 1.2663586223832641], [1.0499999999999998, -1.4986738109888171, 0.06306193983898031], [1.4, 0.8039501474068906, 1.2663586223832641]]",0,1,1.900209904,0
FED_20160711c_3T1,1,1,1,206.031637,Sem-sent,54,A woman is filling out her tax forms.,1,3,"[[0.4666666666666666, -0.40137280258293884, 1.9593110711029826], [0.9333333333333332, 1.897499562782751, -0.6320564921265103], [1.4, -1.4961267601998132, -1.3272545789764718]]",1,1,1.716846943,1
FED_20160711c_3T1,1,1,1,210.032079,Perc-photo,71,A man is blowing his nose.,1,4,"[[0.35, 0.13224750291351361, -1.4941588262206733], [0.7, -1.360103252252598, 0.632549716000178], [1.0499999999999998, 0.13224750291351361, -1.4941588262206733], [1.4, -1.360103252252598, 0.632549716000178]]",0,1,1.616836071,0
FED_20160711c_3T1,1,1,1,212.032306,Perc-photo,61,A man is putting a pillowcase on a pillow.,0,4,"[[0.35, 1.4071838423977794, -0.5194551315509568], [0.7, -1.1534532612482054, -0.9589293895359967], [1.0499999999999998, -0.25373058114957436, 1.4783845210869528], [1.4, -1.1534532612482054, -0.9589293895359967]]",0,0,1.916882038,1
FED_20160711c_3T1,1,1,1,214.032526,Perc-photo,68,A man is squeezing ketchup onto a hot dog.,1,3,"[[0.4666666666666666, 0.8994531258794627, -1.7863325766345033], [0.9333333333333332, -1.9967359539129237, 0.114217031792314], [1.4, 1.0972828280334606, 1.6721155448421892]]",1,1,1.633495092,1
FED_20160711c_3T1,1,1,1,216.032752,Perc-photo,60,A woman is putting a CD into a disc drive.,0,4,"[[0.35, 1.1033016872326837, -1.0162309712607234], [0.7, 0.3284309936079776, 1.4636027748120992], [1.0499999999999998, 1.1033016872326837, -1.0162309712607234], [1.4, 0.3284309936079776, 1.4636027748120992]]",0,,,
FED_20160711c_3T1,1,1,1,218.0329731,Perc-photo,95,A woman straightening her hair.,0,3,"[[0.4666666666666666, 1.3579655408122902, 1.4683084110521143], [0.9333333333333332, -1.9505751549676398, 0.4418784502812602], [1.4, 1.3579655408122902, 1.4683084110521143]]",1,0,0.100015879,0
FED_20160711c_3T1,1,1,1,220.0332201,Perc-photo,87,A man is pouring some soda.,0,4,"[[0.35, -1.498930822542882, -0.056624987690234], [0.7, 0.7985040891001649, -1.2697996769925228], [1.0499999999999998, 0.7004267334427167, 1.3264246646827575], [1.4, -1.498930822542882, -0.056624987690234]]",0,0,1.466773033,1
FED_20160711c_3T1,1,1,1,222.0334539,Perc-photo,97,A woman is painting a picture.,1,3,"[[0.4666666666666666, 1.073372013930629, -1.6875640786976076], [0.9333333333333332, -1.9981593696315245, -0.08578539242638276], [1.4, 1.073372013930629, -1.6875640786976076]]",1,1,1.500039101,1
FED_20160711c_3T1,1,1,1,226.017221,Sem-photo,52,A man is putting a pear in a fruit basket.,0,3,"[[0.4666666666666666, 0.6407867011408199, 1.8945691868182237], [0.9333333333333332, -1.9611383955822175, -0.3923470318139367], [1.4, 0.6407867011408199, 1.8945691868182237]]",0,0,1.36686492,1
FED_20160711c_3T1,1,1,1,228.0174439,Sem-photo,46,A woman is cutting a banana.,1,4,"[[0.35, 1.163692498430065, 0.9464775586867307], [0.7, -1.4015198591496176, 0.5345484864904548], [1.0499999999999998, 1.163692498430065, 0.9464775586867307], [1.4, 0.23782736071955285, -1.4810260451771846]]",1,1,1.216812134,1
FED_20160711c_3T1,1,1,1,230.0176649,Sem-photo,43,A man is putting broccoli in a Tupperware container.,0,3,"[[0.4666666666666666, -1.9799822682996444, 0.2822591313296973], [0.9333333333333332, 1.2344347123314678, 1.5735853777253799], [1.4, -1.9799822682996444, 0.2822591313296973]]",0,0,1.716825008,1
FED_20160711c_3T1,1,1,1,232.0178909,Sem-photo,41,A woman is plugging a power cord into a power outlet.,0,4,"[[0.35, 1.1623714566648609, -0.948099465631539], [0.7, 0.23989249421893347, 1.4806929429214617], [1.0499999999999998, 1.1623714566648609, -0.948099465631539], [1.4, -1.4022639508837942, -0.5325934772899236]]",0,0,1.500192165,1
FED_20160711c_3T1,1,1,1,234.018106,Sem-photo,23,A woman is raking leaves.,0,4,"[[0.35, 0.6589536278895269, -1.3475088557375907], [0.7, -1.4964537148380175, 0.10308384620054602], [1.0499999999999998, 0.6589536278895269, -1.3475088557375907], [1.4, 0.8375000869484892, 1.2444250095370444]]",0,1,1.500200033,0
FED_20160711c_3T1,1,1,1,236.0183301,Sem-photo,49,A woman is opening a can.,1,3,"[[0.4666666666666666, 0.435773488935578, 1.9519481208118503], [0.9333333333333332, -1.908323403960148, -0.5985831486919372], [1.4, 1.4725499150245687, -1.353364972119914]]",1,1,1.600159883,1
FED_20160711c_3T1,1,1,1,238.0185509,Sem-photo,50,A boy is sleeping with a teddy bear.,0,4,"[[0.35, 0.37527523026129705, 1.452297662861278], [0.7, -1.4453642850252835, -0.40115094861330114], [1.0499999999999998, 1.070089054763986, -1.0511467142479771], [1.4, -1.4453642850252835, -0.40115094861330114]]",0,0,1.383475065,1
FED_20160711c_3T1,1,1,1,258.0207551,Sem-photo,39,A woman is hanging up a sweater.,0,3,"[[0.4666666666666666, 0.3651659707368765, 1.966380892354224], [0.9333333333333332, -1.8855187916635103, -0.6669474389213708], [1.4, 0.3651659707368765, 1.966380892354224]]",0,0,1.400164843,1
