subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20190614b_3T2,2,2,2,50.03097081184387,Sem-photo,58,A woman is eating some toast.,1,4,"[[0.35, 0.7214893666010329, -1.3150867248518785], [0.7, -1.4996431952019196, 0.032715242389102714], [1.0499999999999998, 0.7214893666010329, -1.3150867248518785], [1.4, 0.7781538286008873, 1.2823714824627772]]",1,1,1.333376169204712,1
FED_20190614b_3T2,2,2,2,52.03120493888855,Sem-photo,69,A woman is putting an apple in a fruit bowl.,0,4,"[[0.35, -0.7140310741510609, 1.3191511001953802], [0.7, -0.7854028271238609, -1.2779445994039986], [1.0499999999999998, -0.7140310741510609, 1.3191511001953802], [1.4, -0.7854028271238609, -1.2779445994039986]]",0,0,1.0166418552398682,1
FED_20190614b_3T2,2,2,2,54.03142499923706,Sem-photo,102,A woman is toasting some bread.,1,3,"[[0.4666666666666666, -1.9496301496095183, 0.44602946061170406], [0.9333333333333332, 0.5885422310787515, -1.911443967851751], [1.4, -1.9496301496095183, 0.44602946061170406]]",1,0,1.15018892288208,0
FED_20190614b_3T2,2,2,2,56.03170680999756,Sem-photo,68,A man is squeezing ketchup onto a hot dog.,1,3,"[[0.4666666666666666, 0.6697115994410363, 1.8845387694537168], [0.9333333333333332, -1.9669142484841025, -0.36228212640181223], [1.4, 0.6697115994410363, 1.8845387694537168]]",1,0,1.4000880718231201,0
FED_20190614b_3T2,2,2,2,58.03191590309143,Sem-photo,73,A woman is filling a balloon with helium.,0,4,"[[0.35, 1.4831496631450638, -0.22420320406426758], [0.7, -0.9357405019020544, -1.172343683865824], [1.0499999999999998, -0.5474091612430101, 1.3965468879300917], [1.4, -0.9357405019020544, -1.172343683865824]]",0,1,1.716907024383545,0
FED_20190614b_3T2,2,2,2,60.03224492073059,Sem-photo,78,A man is hammering a nail.,0,3,"[[0.4666666666666666, -1.0096883818886115, -1.7264209716865575], [0.9333333333333332, 1.9999686100510796, -0.011205302778262118], [1.4, -1.0096883818886115, -1.7264209716865575]]",0,0,1.7335190773010254,1
FED_20190614b_3T2,2,2,2,62.03251099586487,Sem-photo,64,A woman is putting a fork in a utensil rack.,0,3,"[[0.4666666666666666, -1.9396487444414507, -0.48760921667530405], [0.9333333333333332, 1.392106340980969, -1.4359804787672352], [1.4, 0.547542403460481, 1.9235896954425389]]",0,0,1.166731834411621,1
FED_20190614b_3T2,2,2,2,66.03297686576843,Sem-sent,90,A woman is drawing on a stickie note.,1,4,"[[0.35, -0.66084716082041, -1.3465812378150837], [0.7, -0.8357499797971515, 1.2456010481968378], [1.0499999999999998, -0.66084716082041, -1.3465812378150837], [1.4, 1.496597140617562, 0.1009801896182468]]",1,1,1.950227975845337,1
FED_20190614b_3T2,2,2,2,68.0331699848175,Sem-sent,101,A man is putting eye drops in his eye.,1,3,"[[0.4666666666666666, 1.8193863427805845, 0.830562060115612], [0.9333333333333332, -1.62898101486995, 1.1603537620886435], [1.4, -0.19040532791063539, -1.9909158222042547]]",1,1,1.9169878959655762,1
FED_20190614b_3T2,2,2,2,70.0168628692627,Sem-sent,58,A man is hanging a painting in the bedroom.,0,4,"[[0.35, 1.1262304615005354, 0.9907597829889399], [0.7, 0.2949079103661114, -1.4707240816698057], [1.0499999999999998, -1.4211383718666473, 0.4799642986808659], [1.4, 1.1262304615005354, 0.9907597829889399]]",0,0,1.5668659210205078,1
FED_20190614b_3T2,2,2,2,72.01707077026367,Sem-sent,102,A man is putting vanilla extract in the dough.,1,4,"[[0.35, -0.6959844025549446, -1.3287609684966806], [0.7, 1.498732955552812, 0.061640310998022085], [1.0499999999999998, -0.8027485529978655, 1.2671206574986587], [1.4, -0.6959844025549446, -1.3287609684966806]]",1,1,1.6502461433410645,1
FED_20190614b_3T2,2,2,2,74.01740288734436,Sem-sent,59,A woman is singing into the microphone.,0,3,"[[0.4666666666666666, -1.6941950310503673, -1.0628749676063711], [0.9333333333333332, -0.07337920746849735, 1.9986534196581696], [1.4, -1.6941950310503673, -1.0628749676063711]]",0,0,1.6334810256958008,1
FED_20190614b_3T2,2,2,2,76.01759195327759,Sem-sent,96,A man is sweeping the hardwood floor with a broom.,0,3,"[[0.4666666666666666, 1.9191631746429267, -0.5628611810157841], [0.9333333333333332, -1.4470336688852434, -1.380613472740474], [1.4, -0.4721295057576838, 1.9434746537562575]]",0,,,
FED_20190614b_3T2,2,2,2,78.01788091659546,Sem-sent,99,A child is swimming while holding onto the swimming noodle.,0,4,"[[0.35, 0.012223877010875836, -1.499950191449977], [0.7, -1.305106908712451, 0.7393889077008325], [1.0499999999999998, 1.292883031701574, 0.7605612837491447], [1.4, 0.012223877010875836, -1.499950191449977]]",0,0,0.06663799285888672,1
FED_20190614b_3T2,2,2,2,98.0205008983612,Sem-sent,92,A woman is having some cognac at the bar.,1,3,"[[0.4666666666666666, 1.9983363908067122, 0.08155776589389477], [0.9333333333333332, -0.9285370982633394, -1.771388962692468], [1.4, -1.0697992925433724, 1.6898311967985737]]",1,,,
FED_20190614b_3T2,2,2,2,100.02078890800476,Sem-sent,73,A woman is feeding the ducks some crumbs.,1,4,"[[0.35, 0.7690247977529643, -1.2878667867605766], [0.7, 0.7308129551484134, 1.3099284043745456], [1.0499999999999998, -1.499837752901378, -0.02206161761396998], [1.4, 0.7690247977529643, -1.2878667867605766]]",1,0,0.03328108787536621,0
FED_20190614b_3T2,2,2,2,102.02096486091614,Sem-sent,84,A man is making a clay pot.,1,3,"[[0.4666666666666666, 1.9985303488562751, 0.07665797219086662], [0.9333333333333332, -0.9328774231082463, -1.7691070384391439], [1.4, 1.9985303488562751, 0.07665797219086662]]",1,1,1.6836349964141846,1
FED_20190614b_3T2,2,2,2,104.02120900154114,Sem-sent,77,A man is planting a flower in a flower pot.,0,4,"[[0.35, 1.0102965075199333, -1.1087384573888581], [0.7, -1.4653439240114883, -0.32057321217252965], [1.0499999999999998, 0.455047416491556, 1.4293116695613874], [1.4, -1.4653439240114883, -0.32057321217252965]]",0,0,1.5835719108581543,1
FED_20190614b_3T2,2,2,2,106.02148199081421,Sem-sent,68,A man is putting a comforter on the bed.,0,4,"[[0.35, 0.029149371044792816, 1.4997167446446988], [0.7, -1.3133674848656058, -0.7246142764932201], [1.0499999999999998, 1.2842181138208124, -0.7751024681514791], [1.4, 0.029149371044792816, 1.4997167446446988]]",0,0,1.6169078350067139,1
FED_20190614b_3T2,2,2,2,108.02180290222168,Sem-sent,79,A woman is putting bell peppers in an omelet.,1,3,"[[0.4666666666666666, -1.998973818871464, 0.06405990529524216], [0.9333333333333332, 0.9440094040860258, -1.7631920612903027], [1.4, 1.0549644147854371, 1.6991321559950598]]",1,0,1.883500099182129,0
FED_20190614b_3T2,2,2,2,110.02208280563354,Sem-sent,70,A woman is putting stilettos in a shoebox.,0,3,"[[0.4666666666666666, 1.2211110338589946, -1.58394691924566], [0.9333333333333332, -1.9822937872423376, -0.2655397165405389], [1.4, 0.7611827533833442, 1.8494866357861985]]",0,,,
FED_20190614b_3T2,2,2,2,114.02251482009888,Sem-photo,65,A woman is hanging up a phone.,0,4,"[[0.35, -1.3974309119814237, 0.5451484625666358], [0.7, 1.1708278734074489, 0.9376364385262503], [1.0499999999999998, -1.3974309119814237, 0.5451484625666358], [1.4, 0.22660303857397537, -1.4827849010928866]]",0,0,1.033432960510254,1
FED_20190614b_3T2,2,2,2,116.02278900146484,Sem-photo,84,A man is lighting up a cigarette.,1,4,"[[0.35, 1.470055617034489, 0.2982222037765596], [0.7, -0.9932958129603239, 1.1239944074395964], [1.0499999999999998, 1.470055617034489, 0.2982222037765596], [1.4, -0.4767598040741634, -1.4222166112161556]]",1,1,0.9333798885345459,1
FED_20190614b_3T2,2,2,2,118.02300190925598,Sem-photo,112,A woman is opening a wine bottle.,1,3,"[[0.4666666666666666, -1.9641974964959708, -0.37673358591843203], [0.9333333333333332, 0.6558378923838154, 1.8894117229745229], [1.4, 1.3083596041121546, -1.512678137056091]]",1,0,1.4502179622650146,0
FED_20190614b_3T2,2,2,2,120.02328300476074,Sem-photo,75,A woman is brushing her hair.,0,3,"[[0.4666666666666666, -0.41049697564015214, 1.9574197896696275], [0.9333333333333332, 1.9004237515443656, -0.6232090857537613], [1.4, -1.4899267759042139, -1.3342107039158673]]",0,0,1.4501769542694092,1
FED_20190614b_3T2,2,2,2,122.02367186546326,Sem-photo,70,A woman is putting away a hammer.,0,4,"[[0.35, -1.4144670293499177, -0.4992825080873746], [0.7, 0.27484217900608293, 1.4746056342762253], [1.0499999999999998, 1.139624850343834, -0.9753231261888513], [1.4, -1.4144670293499177, -0.4992825080873746]]",0,0,1.2333440780639648,1
FED_20190614b_3T2,2,2,2,124.02384400367737,Sem-photo,76,A woman is squeezing toothpaste onto a toothbrush.,1,4,"[[0.35, -0.20528189150995885, -1.4858867201163397], [0.7, -1.1841747010117096, 0.9207226930427145], [1.0499999999999998, 1.3894565925216673, 0.5651640270736255], [1.4, -1.1841747010117096, 0.9207226930427145]]",1,1,1.2001988887786865,1
FED_20190614b_3T2,2,2,2,126.0240957736969,Sem-photo,86,A woman is throwing a Frisbee.,0,3,"[[0.4666666666666666, -0.12105638519686704, 1.99633297613476], [0.9333333333333332, 1.789403264343729, -0.8933285831965789], [1.4, -0.12105638519686704, 1.99633297613476]]",0,0,1.3667960166931152,1
FED_20190614b_3T2,2,2,2,130.0245668888092,Perc-sent,19,A man is carving a pumpkin using a special knife.,1,3,"[[0.4666666666666666, -1.9999737994295341, 0.010237265034832249], [0.9333333333333332, 0.9911211681293277, -1.7371467497266766], [1.4, -1.9999737994295341, 0.010237265034832249]]",1,0,1.96697998046875,0
FED_20190614b_3T2,2,2,2,132.02484488487244,Perc-sent,10,A man is power-washing his deck.,0,4,"[[0.35, -1.3012011909587646, -0.7462408864753342], [0.7, 1.296864160509641, -0.7537528435671899], [1.0499999999999998, 0.0043370304491236866, 1.4999937300425237], [1.4, -1.3012011909587646, -0.7462408864753342]]",0,0,1.7836310863494873,1
FED_20190614b_3T2,2,2,2,134.02513480186462,Perc-sent,48,A woman is making an apple martini.,1,4,"[[0.35, -1.4794497837178446, -0.247443604599558], [0.7, 0.9540173394461331, -1.1575192940232666], [1.0499999999999998, 0.5254324442717123, 1.4049628986228262], [1.4, -1.4794497837178446, -0.247443604599558]]",0,0,1.7668921947479248,1
FED_20190614b_3T2,2,2,2,136.02538180351257,Perc-sent,3,A man is eating a clementine.,1,4,"[[0.35, 0.2489978405865752, 1.479188992449316], [0.7, -1.4055141647527039, -0.523956040789215], [1.0499999999999998, 0.2489978405865752, 1.479188992449316], [1.4, 1.156516324166128, -0.9552329516601002]]",0,0,1.7835450172424316,1
FED_20190614b_3T2,2,2,2,138.02564978599548,Perc-sent,47,A woman is chopping up onions.,1,3,"[[0.4666666666666666, -0.33456192804744633, -1.9718185302662046], [0.9333333333333332, -1.5403639748397053, 1.275648393961292], [1.4, 1.874925902887151, 0.6961701363049135]]",1,1,1.7502222061157227,1
FED_20190614b_3T2,2,2,2,140.0259108543396,Perc-sent,25,A man is roller-skating on the street.,0,3,"[[0.4666666666666666, -1.9446471578239628, 0.4672766114061169], [0.9333333333333332, 0.567650162839974, -1.917752145775817], [1.4, -1.9446471578239628, 0.4672766114061169]]",1,1,1.7502810955047607,1
FED_20190614b_3T2,2,2,2,142.0262429714203,Perc-sent,20,A woman is sewing a button onto the dress.,0,4,"[[0.35, 1.4827801282583668, 0.22663426758127508], [0.7, -0.9376610972226489, 1.1708081255078553], [1.0499999999999998, 1.4827801282583668, 0.22663426758127508], [1.4, -0.5451190310357182, -1.3974423930891318]]",0,0,1.666766881942749,1
FED_20190614b_3T2,2,2,2,146.0266969203949,Perc-photo,11,A man is stapling a flyer to the wall.,1,3,"[[0.4666666666666666, 0.7228515954010953, 1.8648017511322996], [0.9333333333333332, 1.25353989180173, -1.5584087203496093], [1.4, -1.9763914872028259, -0.3063930307826893]]",1,1,1.7834720611572266,1
FED_20190614b_3T2,2,2,2,148.02693891525269,Perc-photo,36,A woman is putting a CD in a Discman.,0,4,"[[0.35, -1.4989999299435899, -0.05476504386113694], [0.7, 0.7969278841949092, -1.2707894976716738], [1.0499999999999998, 0.7020720457486805, 1.3255545415328118], [1.4, 0.7969278841949092, -1.2707894976716738]]",0,0,1.7169709205627441,1
FED_20190614b_3T2,2,2,2,150.0272078514099,Perc-photo,25,A woman is putting on a glove.,0,3,"[[0.4666666666666666, 1.999129395134047, 0.05900560575894165], [0.9333333333333332, -0.9484643440140914, -1.760799644517774], [1.4, -1.0506650511199558, 1.701794038758833]]",1,0,1.8002450466156006,0
FED_20190614b_3T2,2,2,2,152.0273859500885,Perc-photo,20,A man is plugging in his laptop.,0,3,"[[0.4666666666666666, 1.2305150373857259, -1.5766523848862835], [0.9333333333333332, 0.7501634995559786, 1.8539834745579387], [1.4, -1.9806785369417046, -0.27733108967165643]]",1,1,1.9169209003448486,1
FED_20190614b_3T2,2,2,2,154.02768182754517,Perc-photo,8,A man is sharpening a pencil.,1,4,"[[0.35, 0.9066004808512167, 1.195021158022042], [0.7, -1.4882189213325947, 0.1876284684893212], [1.0499999999999998, 0.9066004808512167, 1.195021158022042], [1.4, 0.581618440481379, -1.382649626511362]]",0,0,1.6835100650787354,1
FED_20190614b_3T2,2,2,2,156.02794098854065,Perc-photo,46,A woman is cutting a banana.,1,4,"[[0.35, 1.452150950156967, 0.3758425441035361], [0.7, -0.4005862840618491, -1.445520885017411], [1.0499999999999998, -1.0515646660951188, 1.0696783409138755], [1.4, 1.452150950156967, 0.3758425441035361]]",0,0,1.6835899353027344,1
FED_20190614b_3T2,2,2,2,158.0281698703766,Perc-photo,56,A man is putting an ice cube in a water bottle.,1,3,"[[0.4666666666666666, -1.8413870070400016, 0.7805727962876142], [0.9333333333333332, 0.24469763243187223, -1.9849743244390432], [1.4, 1.5966893746081294, 1.2044015281514304]]",1,1,1.9169719219207764,1
FED_20190614b_3T2,2,2,2,178.030996799469,Sem-sent,94,A woman is hanging a Christmas ornament.,0,4,"[[0.35, -1.1459946795369507, 0.967830664152052], [0.7, -0.26516860194876674, -1.4763758371568318], [1.0499999999999998, -1.1459946795369507, 0.967830664152052], [1.4, 1.4111632814857178, 0.5085451730047792]]",0,0,1.9000821113586426,1
FED_20190614b_3T2,2,2,2,180.03120279312134,Sem-sent,69,A woman is putting aspirin into a medicine cabinet.,0,3,"[[0.4666666666666666, -1.9591095347054273, 0.4023553541662941], [0.9333333333333332, 0.6311048092960175, -1.8978163029343587], [1.4, -1.9591095347054273, 0.4023553541662941]]",0,1,1.6167151927947998,0
FED_20190614b_3T2,2,2,2,182.03134298324585,Sem-sent,78,A man is solving a crossword puzzle.,1,3,"[[0.4666666666666666, 1.9953887012379876, -0.13573478173179127], [0.9333333333333332, -0.8801445814621254, 1.7959246965624311], [1.4, 1.9953887012379876, -0.13573478173179127]]",1,1,1.66690993309021,1
FED_20190614b_3T2,2,2,2,184.0650019645691,Sem-sent,89,A woman is exercising with a dumbbell.,0,3,"[[0.4666666666666666, 1.0119261754086362, -1.7251102618449785], [0.9333333333333332, 0.9880262233826566, 1.738908905580797], [1.4, -1.9999523987912942, -0.013798643735818955]]",0,0,1.633486032485962,1
FED_20190614b_3T2,2,2,2,186.03182888031006,Sem-sent,98,A woman is adding sour cream to the soup.,1,4,"[[0.35, -0.5411240528165955, 1.3989941956503402], [0.7, -0.9410024867718738, -1.1681242741631344], [1.0499999999999998, 1.4821265395884695, -0.23086992148720675], [1.4, -0.5411240528165955, 1.3989941956503402]]",1,1,1.8169300556182861,1
FED_20190614b_3T2,2,2,2,188.0321478843689,Sem-sent,64,A woman is putting staples into the stapler.,0,3,"[[0.4666666666666666, 0.019394264685664648, -1.9999059634136056], [0.9333333333333332, 1.722272237153343, 1.0167489076123066], [1.4, -1.7416665018390058, 0.9831570558013002]]",0,0,1.750157117843628,1
FED_20190614b_3T2,2,2,2,190.03233885765076,Sem-sent,76,A woman is taping up a water pipe with duct tape.,0,4,"[[0.35, -1.3709828630758958, -0.6086098825620726], [0.7, 0.15841981224492918, 1.4916109288578845], [1.0499999999999998, 1.2125630508309664, -0.8830010462958123], [1.4, -1.3709828630758958, -0.6086098825620726]]",0,0,1.9336390495300293,1
FED_20190614b_3T2,2,2,2,194.032940864563,Perc-sent,38,A woman is making tea in a teapot.,1,3,"[[0.4666666666666666, -1.9871015164597654, 0.22677646104324978], [0.9333333333333332, 0.7971565819860988, -1.8342686236743626], [1.4, 1.1899449344736681, 1.6074921626311145]]",1,1,1.8835771083831787,1
FED_20190614b_3T2,2,2,2,196.03319096565247,Perc-sent,29,A woman is dissolving some Alka-Seltzer in a glass.,1,4,"[[0.35, -0.9399501551222048, 1.1689712168765076], [0.7, 1.4823338476689667, 0.22953510418869866], [1.0499999999999998, -0.9399501551222048, 1.1689712168765076], [1.4, -0.5423836925467627, -1.3985063210652067]]",0,0,1.716869831085205,1
FED_20190614b_3T2,2,2,2,198.0166997909546,Perc-sent,22,A man is washing his jeans at the laundromat.,0,4,"[[0.35, -0.252231125419184, 1.4786410853786567], [0.7, 1.4066563057269041, -0.5208819804511751], [1.0499999999999998, -1.1544251803077183, -0.9577591049274821], [1.4, -0.252231125419184, 1.4786410853786567]]",0,0,1.7336180210113525,1
FED_20190614b_3T2,2,2,2,200.01702785491943,Perc-sent,27,A man is grinding some lamb cubes in the meat grinder.,1,3,"[[0.4666666666666666, 0.35871270071573663, 1.9675683465499292], [0.9333333333333332, -1.883320522152251, -0.6731298617950123], [1.4, 0.35871270071573663, 1.9675683465499292]]",1,1,1.7169039249420166,1
FED_20190614b_3T2,2,2,2,202.01732683181763,Perc-sent,46,A woman is measuring the length of the table.,0,3,"[[0.4666666666666666, 0.7889915033633451, -1.8377955293286705], [0.9333333333333332, 1.1970818636784253, 1.6021844499470679], [1.4, -1.9860733670417705, 0.235611079381604]]",1,1,1.8669371604919434,1
FED_20190614b_3T2,2,2,2,204.01753783226013,Perc-sent,33,A man is putting pasta sauce on spaghetti.,1,4,"[[0.35, 0.9632526341408106, -1.1498453647429248], [0.7, 0.5141689792207522, 1.4091239337996817], [1.0499999999999998, -1.4774216133615619, -0.2592785690567577], [1.4, 0.9632526341408106, -1.1498453647429248]]",0,0,1.700221061706543,1
FED_20190614b_3T2,2,2,2,206.01780676841736,Perc-sent,36,A woman is washing the dishes.,0,3,"[[0.4666666666666666, 0.06908443944644828, -1.9988064789334585], [0.9333333333333332, 1.6964749682820761, 1.0592321190335616], [1.4, 0.06908443944644828, -1.9988064789334585]]",1,1,1.8168270587921143,1
FED_20190614b_3T2,2,2,2,210.01831889152527,Sem-photo,59,A woman is pulling out a tissue.,1,3,"[[0.4666666666666666, 1.8520125474311782, -0.7550162409892108], [0.9333333333333332, -1.579869518682079, -1.226381793708328], [1.4, 1.8520125474311782, -0.7550162409892108]]",1,1,1.4834740161895752,1
FED_20190614b_3T2,2,2,2,212.0185739994049,Sem-photo,82,A man is clipping his fingernails.,1,3,"[[0.4666666666666666, 1.887359488337534, 0.6617206070406768], [0.9333333333333332, -0.3706128882638797, -1.965361566494243], [1.4, 1.887359488337534, 0.6617206070406768]]",1,1,1.4501659870147705,1
FED_20190614b_3T2,2,2,2,214.01877284049988,Sem-photo,96,A woman is ironing a sweater.,0,3,"[[0.4666666666666666, -1.5933212821667218, -1.2088537098402743], [0.9333333333333332, -0.2502373810973771, 1.984283561666912], [1.4, -1.5933212821667218, -1.2088537098402743]]",0,0,1.6002521514892578,1
FED_20190614b_3T2,2,2,2,216.0190908908844,Sem-photo,98,A woman is pouring honey on a slice of toast,1,4,"[[0.35, 0.684970994997778, 1.3344717067108443], [0.7, 0.8132009011442787, -1.2604381358790018], [1.0499999999999998, 0.684970994997778, 1.3344717067108443], [1.4, 0.8132009011442787, -1.2604381358790018]]",1,0,1.5001909732818604,0
FED_20190614b_3T2,2,2,2,218.03600883483887,Sem-photo,101,A man is putting coffee grounds into a coffee filter.,0,3,"[[0.4666666666666666, 0.4301558370979447, 1.9531937834763264], [0.9333333333333332, -1.9065933535533126, -0.6040710092251845], [1.4, 0.4301558370979447, 1.9531937834763264]]",0,0,1.5502140522003174,1
FED_20190614b_3T2,2,2,2,220.01961588859558,Sem-photo,89,A woman is weighing herself.,0,4,"[[0.35, -0.06954203695922892, -1.498387101217693], [0.7, 1.332412312837061, 0.688968379971239], [1.0499999999999998, -0.06954203695922892, -1.498387101217693], [1.4, -1.2628702758778334, 0.8094187212464542]]",0,1,1.4334979057312012,0
FED_20190614b_3T2,2,2,2,222.01988983154297,Sem-photo,92,A woman is hanging a sweater on a chair.,0,3,"[[0.4666666666666666, 1.6249483637730913, -1.1659943460716924], [0.9333333333333332, -1.8222549062536553, -0.8242493898296085], [1.4, 1.6249483637730913, -1.1659943460716924]]",0,0,1.216763973236084,1
FED_20190614b_3T2,2,2,2,226.02044296264648,Perc-photo,50,A boy is sleeping with a teddy bear.,0,4,"[[0.35, 1.3785746209177825, 0.5912123261243729], [0.7, -1.2012922039130896, 0.8982744796651145], [1.0499999999999998, 1.3785746209177825, 0.5912123261243729], [1.4, -0.1772824170046931, -1.4894868057894888]]",0,0,1.6502330303192139,1
FED_20190614b_3T2,2,2,2,228.02075695991516,Perc-photo,48,A man is throwing away banana peels.,0,3,"[[0.4666666666666666, -1.4219533845191803, -1.4064311473564741], [0.9333333333333332, 1.9289817945439922, -0.5282321803126342], [1.4, -1.4219533845191803, -1.4064311473564741]]",1,1,1.7334120273590088,1
FED_20190614b_3T2,2,2,2,230.0210189819336,Perc-photo,51,A woman is pouring chocolate syrup into a glass of milk.,1,3,"[[0.4666666666666666, -1.521789003957184, 1.2977512193926082], [0.9333333333333332, -0.36299102180764053, -1.966783546323043], [1.4, 1.8847800257648235, 0.669032326930434]]",1,1,1.7833659648895264,1
FED_20190614b_3T2,2,2,2,232.02115297317505,Perc-photo,29,A man is putting a banana in the blender.,1,4,"[[0.35, -0.15413853019168178, -1.4920594202344448], [0.7, -1.2150920967830694, 0.879517592965214], [1.0499999999999998, 1.3692306269747514, 0.6125418272692317], [1.4, -1.2150920967830694, 0.879517592965214]]",0,0,1.733529806137085,1
FED_20190614b_3T2,2,2,2,234.0213978290558,Perc-photo,1,A man is putting a bow on a wrapped gift.,0,4,"[[0.35, -0.42672565955666625, 1.4380212833876722], [0.7, -1.0320001328180926, -1.0885659033165789], [1.0499999999999998, -0.42672565955666625, 1.4380212833876722], [1.4, -1.0320001328180926, -1.0885659033165789]]",0,0,1.6169061660766602,1
FED_20190614b_3T2,2,2,2,236.02165985107422,Perc-photo,35,A woman is scooping up some ice cream.,1,3,"[[0.4666666666666666, 1.966784912807168, 0.36298361774892984], [0.9333333333333332, -0.669039422275431, -1.8847775071454342], [1.4, -1.297745490531736, 1.5217938893965055]]",1,1,1.883674144744873,1
